MRA_term,Modified_term,SearcherReturned_term,State,Rank
Vitamin B2 deficiency,Vitamin B2 deficiency,Vitamin B1 deficiency,Unmatched,1st
Vitamin B6,Vitamin B6,Vitamin B12,Unmatched,1st
Vitamin B6 abnormal,Vitamin B6 abnormal,Vitamin B12 normal,Unmatched,1st
Vitamin B6 decreased,Vitamin B6 decreased,Vitamin B12 decreased,Unmatched,1st
Vitamin B6 deficiency,Vitamin B6 deficiency,Vitamin B1 deficiency,Unmatched,1st
Vitamin B6 increased,Vitamin B6 increased,Vitamin B12 decreased,Unmatched,1st
Vitamin B6 normal,Vitamin B6 normal,Vitamin B12 normal,Unmatched,1st
Vitamin C deficiency,Vitamin C deficiency,Vitamin A deficiency,Unmatched,1st
Vitamin C increased,Vitamin C increased,Vitamin C decreased,Unmatched,1st
Vitamin D deficiency,Vitamin D deficiency,Vitamin A deficiency,Unmatched,1st
Vitamin E deficiency,Vitamin E deficiency,Vitamin A deficiency,Unmatched,1st
Vitamin K deficiency,Vitamin K deficiency,Vitamin A deficiency,Unmatched,1st
VIth nerve injury,VIth nerve injury,IVth nerve injury,Unmatched,1st
VIth nerve paralysis,VIth nerve paralysis,IVth nerve paralysis,Unmatched,1st
Volume blood increased,Volume blood increased,Volume blood decreased,Unmatched,1st
Vth nerve injury,Vth nerve injury,IVth nerve injury,Unmatched,1st
Vulval cancer stage I,Vulval cancer stage I,Vulval cancer stage 0,Unmatched,1st
Vulval cancer stage III,Vulval cancer stage III,Vulval cancer stage II,Unmatched,1st
Vulval cancer stage IV,Vulval cancer stage IV,Vulval cancer stage II,Unmatched,1st
Waldenstrom's macroglobulinaemia stage III,Waldenstrom's macroglobulinaemia stage III,Waldenstrom's macroglobulinaemia stage II,Unmatched,1st
Waldenstrom's macroglobulinaemia stage IV,Waldenstrom's macroglobulinaemia stage IV,Waldenstrom's macroglobulinaemia stage II,Unmatched,1st
Weber tuning fork test normal,Weber tuning fork test normal,Weber tuning fork test abnormal,Unmatched,1st
Weight increased,Weight increased,Weight decreased,Unmatched,1st
White blood cell count increased,White blood cell count increased,White blood cell count decreased,Unmatched,1st
White blood cell count normal,White blood cell count normal,White blood cell count abnormal,Unmatched,1st
X-ray normal,X-ray normal,X-ray abnormal,Unmatched,1st
X-ray of pelvis and hip normal,X-ray of pelvis and hip normal,X-ray of pelvis and hip abnormal,Unmatched,1st
XIIth nerve injury,XIIth nerve injury,IVth nerve injury,Unmatched,1st
XIth nerve injury,XIth nerve injury,IVth nerve injury,Unmatched,1st
XXYY syndrome,XXYY syndrome,XXXY syndrome,Unmatched,1st
Zinc sulphate turbidity increased,Zinc sulphate turbidity increased,Zinc sulphate turbidity decreased,Unmatched,1st
Zinc sulphate turbidity normal,Zinc sulphate turbidity normal,Zinc sulphate turbidity abnormal,Unmatched,1st
Biopsy prostate abnormal,Biopsy prostate abnormal,Biopsy prostate normal,Unmatched,1st
Biopsy chorionic villous normal,Biopsy chorionic villous normal,Biopsy chorionic villous abnormal,Unmatched,1st
Ophthalmodynamometry normal,Ophthalmodynamometry normal,Ophthalmodynamometry abnormal,Unmatched,1st
Hypertonia neonatal,Hypertonia neonatal,Hypotonia neonatal,Unmatched,1st
Atrial thrombosis,Atrial thrombosis,Arterial thrombosis,Unmatched,1st
Oral infection,Oral infection,Oral viral infection,Unmatched,1st
Atrial rupture,Atrial rupture,Arterial rupture,Unmatched,1st
Prealbumin increased,Prealbumin increased,Prealbumin decreased,Unmatched,1st
XIth nerve paralysis,XIth nerve paralysis,IVth nerve paralysis,Unmatched,1st
Alcohol use,Alcohol use,Alcohol abuse,Unmatched,1st
Bladder irrigation,Bladder irrigation,Bladder irritation,Unmatched,1st
Factor V deficiency,Factor V deficiency,Factor I deficiency,Unmatched,1st
Anal abscess,Anal abscess,Nasal abscess,Unmatched,1st
Rectal abscess,Rectal abscess,Renal abscess,Unmatched,1st
Vertebral artery occlusion,Vertebral artery occlusion,Cerebral artery occlusion,Unmatched,1st
Renal artery occlusion,Renal artery occlusion,Retinal artery occlusion,Unmatched,1st
Scar pain,Scar pain,Ear pain,Unmatched,1st
LDL/HDL ratio increased,LDL/HDL ratio increased,CD4/CD8 ratio decreased,Unmatched,1st
Breast hypoplasia,Breast hypoplasia,Breast hyperplasia,Unmatched,1st
Red blood cell sedimentation rate decreased,Red blood cell sedimentation rate decreased,Red blood cell sedimentation rate increased,Unmatched,1st
C-reactive protein decreased,C-reactive protein decreased,C-reactive protein increased,Unmatched,1st
Haematocrit abnormal,Haematocrit abnormal,Haematocrit normal,Unmatched,1st
Bleeding time abnormal,Bleeding time abnormal,Bleeding time normal,Unmatched,1st
Carbohydrate antigen 15-3,Carbohydrate antigen 15-3,Carbohydrate antigen 19-9,Unmatched,1st
Heyde's syndrome,Heyde's syndrome,Reye's syndrome,Unmatched,1st
Mouth injury,Mouth injury,Tooth injury,Unmatched,1st
Red blood cell sedimentation rate normal,Red blood cell sedimentation rate normal,Red blood cell sedimentation rate abnormal,Unmatched,1st
Werner's syndrome,Werner's syndrome,Horner's syndrome,Unmatched,1st
Brain stem auditory evoked response abnormal,Brain stem auditory evoked response abnormal,Brain stem auditory evoked response normal,Unmatched,1st
Angiotensin converting enzyme increased,Angiotensin converting enzyme increased,Angiotensin converting enzyme decreased,Unmatched,1st
Anal haemorrhage,Anal haemorrhage,Renal haemorrhage,Unmatched,1st
Adrenal cyst,Adrenal cyst,Renal cyst,Unmatched,1st
Creatinine urine,Creatinine urine,Creatine urine,Unmatched,1st
Blood homocysteine decreased,Blood homocysteine decreased,Blood homocysteine increased,Unmatched,1st
Blood homocysteine normal,Blood homocysteine normal,Blood homocysteine abnormal,Unmatched,1st
Neonatal anuria,Neonatal anuria,Neonatal anoxia,Unmatched,1st
Blood HIV RNA decreased,Blood HIV RNA decreased,Blood HIV RNA increased,Unmatched,1st
Blood bilirubin decreased,Blood bilirubin decreased,Blood bilirubin increased,Unmatched,1st
Pharyngeal stenosis,Pharyngeal stenosis,Laryngeal stenosis,Unmatched,1st
Mitochondrial cytopathy,Mitochondrial cytopathy,Mitochondrial myopathy,Unmatched,1st
Application site paraesthesia,Application site paraesthesia,Application site anaesthesia,Unmatched,1st
Blood phosphorus increased,Blood phosphorus increased,Blood phosphorus decreased,Unmatched,1st
Anal inflammation,Anal inflammation,Nasal inflammation,Unmatched,1st
Faecal volume decreased,Faecal volume decreased,Faecal volume increased,Unmatched,1st
Groin abscess,Groin abscess,Brain abscess,Unmatched,1st
Dental examination,Dental examination,Rectal examination,Unmatched,1st
Nasal candidiasis,Nasal candidiasis,Anal candidiasis,Unmatched,1st
Electrocardiogram T wave abnormal,Electrocardiogram T wave abnormal,Electrocardiogram Q waves normal,Unmatched,1st
Electrocardiogram T wave normal,Electrocardiogram T wave normal,Electrocardiogram Q waves normal,Unmatched,1st
Electrocardiogram P wave normal,Electrocardiogram P wave normal,Electrocardiogram Q waves normal,Unmatched,1st
Electrocardiogram P wave abnormal,Electrocardiogram P wave abnormal,Electrocardiogram Q waves normal,Unmatched,1st
Face injury,Face injury,Back injury,Unmatched,1st
Serology normal,Serology normal,Serology abnormal,Unmatched,1st
Protein S,Protein S,Protein C,Unmatched,1st
Paternal drugs affecting foetus,Paternal drugs affecting foetus,Maternal drugs affecting foetus,Unmatched,1st
Blood erythropoietin abnormal,Blood erythropoietin abnormal,Blood erythropoietin normal,Unmatched,1st
Blood elastase decreased,Blood elastase decreased,Blood elastase increased,Unmatched,1st
Crush syndrome,Crush syndrome,CREST syndrome,Unmatched,1st
Vitamin A,Vitamin A,Vitamin C,Unmatched,1st
Vitamin D,Vitamin D,Vitamin C,Unmatched,1st
Alpha hydroxybutyrate dehydrogenase decreased,Alpha hydroxybutyrate dehydrogenase decreased,Alpha hydroxybutyrate dehydrogenase increased,Unmatched,1st
Free thyroxine index abnormal,Free thyroxine index abnormal,Free thyroxine index normal,Unmatched,1st
Free thyroxine index increased,Free thyroxine index increased,Free thyroxine index decreased,Unmatched,1st
Creatinine urine increased,Creatinine urine increased,Creatine urine decreased,Unmatched,1st
CSF glucose increased,CSF glucose increased,CSF glucose decreased,Unmatched,1st
Red blood cell hyperchromic morphology present,Red blood cell hyperchromic morphology present,Red blood cell hypochromic morphology present,Unmatched,1st
Transferrin saturation increased,Transferrin saturation increased,Transferrin saturation decreased,Unmatched,1st
Specific gravity urine increased,Specific gravity urine increased,Specific gravity urine decreased,Unmatched,1st
Urine iron increased,Urine iron increased,Urine iron decreased,Unmatched,1st
Vanillyl mandelic acid urine decreased,Vanillyl mandelic acid urine decreased,Vanillyl mandelic acid urine increased,Unmatched,1st
Cardioactive drug level decreased,Cardioactive drug level decreased,Cardioactive drug level increased,Unmatched,1st
Decreased ventricular preload,Decreased ventricular preload,Increased ventricular preload,Unmatched,1st
Decreased ventricular afterload,Decreased ventricular afterload,Increased ventricular afterload,Unmatched,1st
Megakaryocytes normal,Megakaryocytes normal,Megakaryocytes abnormal,Unmatched,1st
Antidepressant drug clearance decreased,Antidepressant drug clearance decreased,Antidepressant drug clearance increased,Unmatched,1st
Osteocalcin decreased,Osteocalcin decreased,Osteocalcin increased,Unmatched,1st
Myeloblast count decreased,Myeloblast count decreased,Myeloblast count increased,Unmatched,1st
Complement factor C4,Complement factor C4,Complement factor C3,Unmatched,1st
Vitamin E increased,Vitamin E increased,Vitamin C decreased,Unmatched,1st
Complement factor C3 decreased,Complement factor C3 decreased,Complement factor C3 increased,Unmatched,1st
Complement factor C4 increased,Complement factor C4 increased,Complement factor C3 increased,Unmatched,1st
Complement factor C4 decreased,Complement factor C4 decreased,Complement factor C3 increased,Unmatched,1st
Metamyelocyte count decreased,Metamyelocyte count decreased,Metamyelocyte count increased,Unmatched,1st
Myelocyte count decreased,Myelocyte count decreased,Myelocyte count increased,Unmatched,1st
Promyelocyte count decreased,Promyelocyte count decreased,Promyelocyte count increased,Unmatched,1st
Blood creatine phosphokinase BB increased,Blood creatine phosphokinase BB increased,Blood creatine phosphokinase MB increased,Unmatched,1st
Antithrombin III increased,Antithrombin III increased,Antithrombin III decreased,Unmatched,1st
Protein S decreased,Protein S decreased,Protein C decreased,Unmatched,1st
CD4/CD8 ratio increased,CD4/CD8 ratio increased,CD4/CD8 ratio decreased,Unmatched,1st
Foetal heart rate increased,Foetal heart rate increased,Foetal heart rate decreased,Unmatched,1st
Foetal heart rate normal,Foetal heart rate normal,Foetal heart rate abnormal,Unmatched,1st
Electrocardiogram T wave amplitude increased,Electrocardiogram T wave amplitude increased,Electrocardiogram T wave amplitude decreased,Unmatched,1st
Lymphoblast morphology abnormal,Lymphoblast morphology abnormal,Lymphoblast morphology normal,Unmatched,1st
Electrocardiogram Q wave abnormal,Electrocardiogram Q wave abnormal,Electrocardiogram Q waves normal,Unmatched,1st
Urine calcium decreased,Urine calcium decreased,Urine calcium increased,Unmatched,1st
Phenolsulfonphthalein test normal,Phenolsulfonphthalein test normal,Phenolsulfonphthalein test abnormal,Unmatched,1st
Protein C deficiency,Protein C deficiency,Protein S deficiency,Unmatched,1st
T-lymphocyte count decreased,T-lymphocyte count decreased,B-lymphocyte count decreased,Unmatched,1st
Thrombin time normal,Thrombin time normal,Thrombin time abnormal,Unmatched,1st
Carbohydrate antigen 19-9 increased,Carbohydrate antigen 19-9 increased,Carbohydrate antigen 15-3 increased,Unmatched,1st
Thyroxin binding globulin decreased,Thyroxin binding globulin decreased,Thyroxin binding globulin increased,Unmatched,1st
Thyroxin binding globulin abnormal,Thyroxin binding globulin abnormal,Thyroxin binding globulin normal,Unmatched,1st
Urethral polyp,Urethral polyp,Ureteral polyp,Unmatched,1st
Complement factor C1 decreased,Complement factor C1 decreased,Complement factor C3 increased,Unmatched,1st
Complement factor C1 increased,Complement factor C1 increased,Complement factor C3 increased,Unmatched,1st
Complement factor C2 decreased,Complement factor C2 decreased,Complement factor C3 increased,Unmatched,1st
Complement factor C2,Complement factor C2,Complement factor C3,Unmatched,1st
Complement factor C2 increased,Complement factor C2 increased,Complement factor C3 increased,Unmatched,1st
Platelet count increased,Platelet count increased,Platelet count decreased,Unmatched,1st
Metastases to peritoneum,Metastases to peritoneum,Metastases to perineum,Unmatched,1st
Metastases to pharynx,Metastases to pharynx,Metastases to larynx,Unmatched,1st
Percussion test normal,Percussion test normal,Percussion test abnormal,Unmatched,1st
Protein S increased,Protein S increased,Protein C decreased,Unmatched,1st
Protein S normal,Protein S normal,Protein S abnormal,Unmatched,1st
Blood beta-D-glucan decreased,Blood beta-D-glucan decreased,Blood beta-D-glucan increased,Unmatched,1st
Blood beta-D-glucan normal,Blood beta-D-glucan normal,Blood beta-D-glucan abnormal,Unmatched,1st
Factor XII deficiency,Factor XII deficiency,Factor II deficiency,Unmatched,1st
Alpha-1 acid glycoprotein increased,Alpha-1 acid glycoprotein increased,Alpha-1 acid glycoprotein decreased,Unmatched,1st
Alpha-1 acid glycoprotein normal,Alpha-1 acid glycoprotein normal,Alpha-1 acid glycoprotein abnormal,Unmatched,1st
Laryngeal cyst,Laryngeal cyst,Pharyngeal cyst,Unmatched,1st
Cowden's disease,Cowden's disease,Bowen's disease,Unmatched,1st
Pharyngeal polyp,Pharyngeal polyp,Laryngeal polyp,Unmatched,1st
Renal adenoma,Renal adenoma,Adrenal adenoma,Unmatched,1st
Ureteral spasm,Ureteral spasm,Urethral spasm,Unmatched,1st
Ultrasound abdomen normal,Ultrasound abdomen normal,Ultrasound abdomen abnormal,Unmatched,1st
Ultrasound pelvis normal,Ultrasound pelvis normal,Ultrasound pelvis abnormal,Unmatched,1st
Serum serotonin decreased,Serum serotonin decreased,Serum serotonin increased,Unmatched,1st
Ear discomfort,Ear discomfort,Head discomfort,Unmatched,1st
Eye pruritus,Eye pruritus,Ear pruritus,Unmatched,1st
Leucine aminopeptidase decreased,Leucine aminopeptidase decreased,Leucine aminopeptidase increased,Unmatched,1st
Thymol turbidity test increased,Thymol turbidity test increased,Thymol turbidity test decreased,Unmatched,1st
Basophil percentage increased,Basophil percentage increased,Basophil percentage decreased,Unmatched,1st
Eosinophil percentage increased,Eosinophil percentage increased,Eosinophil percentage decreased,Unmatched,1st
Neutrophil percentage increased,Neutrophil percentage increased,Neutrophil percentage decreased,Unmatched,1st
Myeloblast percentage increased,Myeloblast percentage increased,Myeloblast percentage decreased,Unmatched,1st
Myelocyte percentage increased,Myelocyte percentage increased,Myelocyte percentage decreased,Unmatched,1st
Monocyte percentage increased,Monocyte percentage increased,Monocyte percentage decreased,Unmatched,1st
Lymphocyte percentage increased,Lymphocyte percentage increased,Lymphocyte percentage decreased,Unmatched,1st
Full blood count increased,Full blood count increased,Full blood count decreased,Unmatched,1st
Urethral carbuncle,Urethral carbuncle,Urethral caruncle,Unmatched,1st
Urine chloride increased,Urine chloride increased,Urine chloride decreased,Unmatched,1st
LDL/HDL ratio decreased,LDL/HDL ratio decreased,CD4/CD8 ratio decreased,Unmatched,1st
Decreased insulin requirement,Decreased insulin requirement,Increased insulin requirement,Unmatched,1st
Gastrointestinal hypermotility,Gastrointestinal hypermotility,Gastrointestinal hypomotility,Unmatched,1st
Gastric hypermotility,Gastric hypermotility,Gastric hypomotility,Unmatched,1st
Nasal discomfort,Nasal discomfort,Nail discomfort,Unmatched,1st
Perineal abscess,Perineal abscess,Peritoneal abscess,Unmatched,1st
Total lung capacity increased,Total lung capacity increased,Total lung capacity decreased,Unmatched,1st
Factor III deficiency,Factor III deficiency,Factor II deficiency,Unmatched,1st
Factor X deficiency,Factor X deficiency,Factor I deficiency,Unmatched,1st
Fructose semen increased,Fructose semen increased,Fructose semen decreased,Unmatched,1st
