MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Marital problem,marital job,marital job,Nodal marginal zone B-cell lymphoma stage I,Unmatched,4th
Married,wed,wed,Arachnoid web,Unmatched,4th
Married,tie,tie,Bleeding time,Unmatched,4th
Married,splice,splice,Saline infusion sonogram,Unmatched,4th
Married,marital,marital,Partial seizures,Unmatched,4th
Married,marry,marry,Marrow hyperplasia,Unmatched,4th
Married,wedding,wedding,Reading disorder,Unmatched,4th
Married,espouse,espouse,Therapeutic response decreased,Unmatched,4th
Mass,mickle,mickle,Sickle cell disease,Unmatched,4th
Mass,spate,spate,Hyperosmolar state,Unmatched,4th
Mass,wad,wad,Head lag,Unmatched,4th
Mass,mint,mint,Mini mental status examination,Unmatched,4th
Mass,batch,batch,March haemoglobinuria,Unmatched,4th
Mass,peck,peck,Neck exploration,Unmatched,4th
Mass,muckle,muckle,Biopsy muscle,Unmatched,4th
Mass,heap,heap,Heat cramps,Unmatched,4th
Mass,aggregative,aggregative,Platelet aggregation abnormal,Unmatched,4th
Mass,deal,deal,Mean cell volume,Unmatched,4th
Mass,slew,slew,Slow virus infection,Unmatched,4th
Mass,sight,sight,Night sweats,Unmatched,4th
Mass,people,people,Penile pain,Unmatched,4th
Mass,plenty,plenty,Right atrial reduction plasty,Unmatched,4th
Mass,masses,masses,Keratoconjunctivitis measles,Unmatched,4th
Mass,passel,passel,Thrombosis mesenteric vessel,Unmatched,4th
Mass,volume,volume,Tidal volume,Unmatched,4th
Mass,bulky,bulky,Duodenal bulb deformity,Unmatched,4th
Mass,raft,raft,Nerve graft,Unmatched,4th
Mass,stack,stack,Black piedra,Unmatched,4th
Mass,bulk,bulk,Back pain,Unmatched,4th
Mass,flock,flock,Sinoatrial block,Unmatched,4th
Mass,lot,lot,Lid lag,Unmatched,4th
Mass,pile,pile,Bile culture,Unmatched,4th
Mass,pot,pot,PO2 decreased,Unmatched,4th
Massage,knead,knead,Head injury,Unmatched,4th
Measles,rubeola,rubeola,Rubella immunisation,Unmatched,4th
Mediastinal mass,mediastinal spate,mediastinal spate,Primary mediastinal large B-cell lymphoma stage IV,Unmatched,4th
Mediastinal mass,mediastinal deal,mediastinal deal,Primary mediastinal large B-cell lymphoma stage I,Unmatched,4th
Mediastinal mass,mediastinal stack,mediastinal stack,Primary mediastinal large B-cell lymphoma stage IV,Unmatched,4th
Mental disability,mental impairment,mental impairment,Borderline mental impairment,Unmatched,4th
Mental impairment,mental impair,mental impair,Ventricular septal defect repair,Unmatched,4th
Middle aged,center aged,center aged,Transitional cell cancer of the renal pelvis and ureter recurrent,Unmatched,4th
Middle aged,heart aged,heart aged,Radiotherapy to head and neck,Unmatched,4th
Middle aged,eye aged,eye aged,"Ear, nose and throat examination normal",Unmatched,4th
Middle aged,centric aged,centric aged,Citric acid urine decreased,Unmatched,4th
Miosis,meiotic,meiotic,Mycotic endophthalmitis,Unmatched,4th
Miosis,myotic,myotic,Mycotic endophthalmitis,Unmatched,4th
Moaning,groan,groan,Block dissection groin,Unmatched,4th
Moaning,moan,moan,Mean platelet volume,Unmatched,4th
Mole excision,mole cut,mole cut,Bile duct cancer,Unmatched,4th
Mononucleosis syndrome,mono syndrome,mono syndrome,Mount-Reback syndrome,Unmatched,4th
Mood altered,mood spay,mood spay,Blood HCV RNA below assay limit,Unmatched,4th
Mood swings,mood cut,mood cut,Blood count normal,Unmatched,4th
Mood swings,mood sway,mood sway,Blood HIV RNA below assay limit,Unmatched,4th
Mood swings,mood lilt,mood lilt,Blood HCV RNA below assay limit,Unmatched,4th
Mood swings,mood jive,mood jive,Blood HIV RNA decreased,Unmatched,4th
Mood swings,mood drop,mood drop,Blood group B,Unmatched,4th
Morose,moody,moody,Mood swings,Unmatched,4th
Morose,sour,sour,Sopor,Unmatched,4th
Morose,glum,glum,Gram stain negative,Unmatched,4th
Morose,dark,dark,Birth mark,Unmatched,4th
Morose,sullen,sullen,Sudden death,Unmatched,4th
Morose,dour,dour,Uraemia odour,Unmatched,4th
Mouth breathing,mouth rest,mouth rest,Human anti-mouse antibody test,Unmatched,4th
Mouth cyst,utter cyst,utter cyst,Water deprivation test,Unmatched,4th
Mouth cyst,talk cyst,talk cyst,Abdominal wall cyst,Unmatched,4th
Mouth cyst,sassy cyst,sassy cyst,SARS-CoV-2 test negative,Unmatched,4th
Mouth cyst,speak cyst,speak cyst,Sweat test normal,Unmatched,4th
Mouth cyst,lip cyst,lip cyst,Paratracheal air cyst,Unmatched,4th
Mouth cyst,sass cyst,sass cyst,SARS-CoV-1 test,Unmatched,4th
Mouth haemorrhage,utter haemorrhage,utter haemorrhage,Gastric ulcer haemorrhage,Unmatched,4th
Movement disorder,cause disorder,cause disorder,"Drug use disorder, antepartum",Unmatched,4th
Movement disorder,move disorder,move disorder,Substance-induced mood disorder,Unmatched,4th
Muscle atrophy,musculus atrophy,musculus atrophy,Bulbospinal muscular atrophy congenital,Unmatched,4th
Muscle atrophy,sinew atrophy,sinew atrophy,Infusion site atrophy,Unmatched,4th
Muscle atrophy,muscular atrophy,muscular atrophy,Bulbospinal muscular atrophy congenital,Unmatched,4th
Muscle discomfort,sinew discomfort,sinew discomfort,Injection site discomfort,Unmatched,4th
Muscle disorder,muscular disorder,muscular disorder,Retinal vascular disorder,Unmatched,4th
Muscle haemorrhage,sinew haemorrhage,sinew haemorrhage,Puncture site haemorrhage,Unmatched,4th
Muscle haemorrhage,muscular haemorrhage,muscular haemorrhage,Vascular access site haemorrhage,Unmatched,4th
Muscle hypertrophy,sinew hypertrophy,sinew hypertrophy,Catheter site hypertrophy,Unmatched,4th
Muscle injury,sinew injury,sinew injury,Application site injury,Unmatched,4th
Muscle necrosis,sinew necrosis,sinew necrosis,Implant site necrosis,Unmatched,4th
Muscle release,muscle pass,muscle pass,Muscle mass percentage,Unmatched,4th
Muscle rupture,muscular rupture,muscular rupture,Vascular access site rupture,Unmatched,4th
Muscle rupture,muscle sever,muscle sever,Muscle relaxant drug level below therapeutic,Unmatched,4th
Muscular weakness,muscle weakness,muscle weakness,Injection site muscle weakness,Unmatched,4th
Muscular weakness,muscular fail,muscular fail,Vascular access site pain,Unmatched,4th
Mutism,mute,mute,Acute zonal occult outer retinopathy,Unmatched,4th
Myalgia,myodynia,myodynia,Eyelid myokymia,Unmatched,4th
Nail discolouration,nail stain,nail stain,Anal cancer stage 0,Unmatched,4th
Nail discomfort,nail sore,nail sore,Wall motion score index abnormal,Unmatched,4th
Nail disorder,cop disorder,cop disorder,Vocal cord disorder,Unmatched,4th
Nail disorder,blast disorder,blast disorder,Acid-base balance disorder mixed,Unmatched,4th
Nail disorder,ace disorder,ace disorder,Autoimmune eye disorder,Unmatched,4th
Nail disorder,boom disorder,boom disorder,Blood disorder prophylaxis,Unmatched,4th
Nail disorder,nail upset,nail upset,Hair dye user,Unmatched,4th
Nail pitting,nail pit,nail pit,Anaplastic large cell lymphoma T- and null-cell types stage III,Unmatched,4th
Nail pitting,nail scar,nail scar,Anal pap smear abnormal,Unmatched,4th
Nail pitting,nail stone,nail stone,NIH stroke scale score decreased,Unmatched,4th
Nasal cavity packing,nasal cavity take,nasal cavity take,Paranasal sinus and nasal cavity malignant neoplasm stage III,Unmatched,4th
Nasal inflammation,nasal red,nasal red,Nail bed infection,Unmatched,4th
Nasal necrosis,rhinal necrosis,rhinal necrosis,Renal tubular necrosis,Unmatched,4th
Nausea,sickness,sickness,Serum sickness,Unmatched,4th
Nausea,sick,sick,Sick cell syndrome,Unmatched,4th
Necrosis,gangrene,gangrene,Diabetic gangrene,Unmatched,4th
Necrosis,gangrenous,gangrenous,Gangrenous balanitis,Unmatched,4th
Negativism,negative,negative,Culture negative,Unmatched,4th
Neologism,coin,coin,Spermatic cord pain,Unmatched,4th
Neologism,neology,neology,Serology normal,Unmatched,4th
Neoplasm,tumor,tumor,Parathyroid tumour,Unmatched,4th
Neoplasm,tumour,tumour,Parathyroid tumour,Unmatched,4th
Neoplasm,neoplastic,neoplastic,Multiple endocrine neoplasia Type 2,Unmatched,4th
Nephropathy,nephrosis,nephrosis,Lupus nephritis,Unmatched,4th
Nerve block,nerve parry,nerve parry,Femoral nerve palsy,Unmatched,4th
Nerve block,nerve lug,nerve lug,Optic nerve cup/disc ratio normal,Unmatched,4th
Nerve block,nerve cube,nerve cube,Optic nerve cup/disc ratio normal,Unmatched,4th
Nerve graft,face graft,face graft,Male genital tract fistula,Unmatched,4th
Nervousness,nerves,nerves,Nerve injury,Unmatched,4th
Nervousness,jumpy,jumpy,Hepatitis mumps,Unmatched,4th
Nervousness,restive,restive,Diabetic relative,Unmatched,4th
Nervousness,nervous,nervous,Nervous system injury,Unmatched,4th
Nipple disorder,teat disorder,teat disorder,Urinary tract disorder prophylaxis,Unmatched,4th
Nipple disorder,tit disorder,tit disorder,Provisional tic disorder,Unmatched,4th
Nipple disorder,pap disorder,pap disorder,Dental pulp disorder,Unmatched,4th
Nipple infection,teat infection,teat infection,Genitourinary tract infection,Unmatched,4th
Nipple infection,tit infection,tit infection,Asymptomatic HIV infection,Unmatched,4th
Nipple infection,pap infection,pap infection,Ear infection viral,Unmatched,4th
Nipple pain,teat pain,teat pain,Great saphenous vein closure,Unmatched,4th
Nipple pain,tit pain,tit pain,Instillation site pain,Unmatched,4th
Nipple pain,pap pain,pap pain,Pain in jaw,Unmatched,4th
Nodal rhythm,nodal beat,nodal beat,Peak nasal inspiratory flow test,Unmatched,4th
Obesity,obese,obese,Elder abuse,Unmatched,4th
Obstruction gastric,block gastric,block gastric,Blood gastrin normal,Unmatched,4th
Oedema,dropsy,dropsy,Biopsy bone,Unmatched,4th
Oedema,dropsical,dropsical,Tropical spastic paresis,Unmatched,4th
Optic nerve cupping,optic nerve cup,optic nerve cup,Optic nerve cup/disc ratio normal,Unmatched,4th
Oral discharge,oral unload,oral unload,Viral load undetectable,Unmatched,4th
Oral discharge,oral run,oral run,Total lung capacity normal,Unmatched,4th
Oral discharge,oral spark,oral spark,Oral mucosal scar,Unmatched,4th
Oral discharge,oral arc,oral arc,X-ray of pelvis and hip,Unmatched,4th
Oral discharge,oral fire,oral fire,Viral titre increased,Unmatched,4th
Oral discharge,oral clear,oral clear,"X-ray therapy to ear, nose, or throat",Unmatched,4th
Oral discharge,oral vent,oral vent,Portal vein stenosis,Unmatched,4th
Oral discomfort,oral sore,oral sore,Vocal cord thickening,Unmatched,4th
Oral pain,oral infliction,oral infliction,Anal infection,Unmatched,4th
Oral pain,oral ail,oral ail,Barium meal and follow through abnormal,Unmatched,4th
Orgasm abnormal,come abnormal,come abnormal,Coagulation time abnormal,Unmatched,4th
Ovarian repair,ovarian fix,ovarian fix,Ovarian cancer stage II,Unmatched,4th
Ovarian rupture,ovarian bust,ovarian bust,Ovarian cyst torsion,Unmatched,4th
Overdose,o.d.,o.d,Orf,Unmatched,4th
Overweight,adiposis,adiposis,Lactic acidosis,Unmatched,4th
Overweight,stout,stout,Stent placement,Unmatched,4th
Overweight,heavy,heavy,Blood heavy metal increased,Unmatched,4th
Overwork,exploitation,exploitation,Abdominal exploration,Unmatched,4th
Pain,infliction,infliction,Cerebral infarction,Unmatched,4th
Pain,ail,ail,Nail candida,Unmatched,4th
Pain,painful,painful,Painful os peroneum syndrome,Unmatched,4th
Pain,ailment,ailment,Pigment dispersion syndrome,Unmatched,4th
Pain,hurting,hurting,Skin burning sensation,Unmatched,4th
Pain,trouble,trouble,Double hit lymphoma,Unmatched,4th
Pain,hurt,hurt,Hunt and Hess scale,Unmatched,4th
Pain,bother,bother,Malignant melanoma of sites other than skin,Unmatched,4th
Pain of skin,hurt of skin,hurt of skin,Third degree chemical burn of skin,Unmatched,4th
Pallor,pale,pale,Infertility male,Unmatched,4th
Pallor,wan,wan,Red man syndrome,Unmatched,4th
Pallor,wanness,wanness,Witness of death,Unmatched,4th
Pallor,lurid,lurid,Lipid proteinosis,Unmatched,4th
Pallor,livid,livid,Biopsy liver,Unmatched,4th
Pallor,lividity,lividity,Muscle rigidity,Unmatched,4th
Palpitations,vibration,vibration,Vibration test abnormal,Unmatched,4th
Palpitations,quiver,quiver,Liver scan,Unmatched,4th
Palpitations,shaky,shaky,Social stay hospitalisation,Unmatched,4th
Palpitations,vibrational,vibrational,Vibration test abnormal,Unmatched,4th
Palpitations,shake,shake,Confusional state,Unmatched,4th
Palpitations,shaking,shaking,Choking sensation,Unmatched,4th
Pancreatic injury,pancreatic hurt,pancreatic hurt,Pancreatic duct rupture,Unmatched,4th
Papilloma,villoma,villoma,Biloma infected,Unmatched,4th
Paralysis,paralytical,paralytical,Paralytic scoliosis,Unmatched,4th
Paralysis,palsy,palsy,Supranuclear palsy,Unmatched,4th
Paralysis,paralytic,paralytic,Paralytic scoliosis,Unmatched,4th
Parity,para,para,Aura,Unmatched,4th
Parity,parous,parous,Serous retinal detachment,Unmatched,4th
Past-pointing,past point,past point,Post-thoracotomy pain syndrome,Unmatched,4th
Past-pointing,past head,past head,Post procedural bile leak,Unmatched,4th
Past-pointing,past taper,past taper,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,4th
Past-pointing,past aim,past aim,Post-thoracotomy pain syndrome,Unmatched,4th
Past-pointing,past level,past level,Chronic graft versus host disease in liver,Unmatched,4th
Pelvic adhesions,pelvic bond,pelvic bond,X-ray of pelvis and hip normal,Unmatched,4th
Pelvic mass,pelvic wad,pelvic wad,Transitional cell cancer of renal pelvis and ureter metastatic,Unmatched,4th
Pelvic mass,pelvic flock,pelvic flock,Pelvic floor muscle weakness,Unmatched,4th
Pelvic pain,pelvic ail,pelvic ail,Transitional cell cancer of renal pelvis and ureter metastatic,Unmatched,4th
Peripheral coldness,peripheral cool,peripheral cool,Peripheral T-cell lymphoma unspecified stage I,Unmatched,4th
Peripheral coldness,peripheral cold,peripheral cold,Peripheral T-cell lymphoma unspecified stage I,Unmatched,4th
Peripheral coldness,peripheral icy,peripheral icy,Peripheral T-cell lymphoma unspecified stage IV,Unmatched,4th
Perseveration,persistence,persistence,Truncus arteriosus persistent,Unmatched,4th
Pharyngeal cancer stage I,pharyngeal Cancer stage i,pharyngeal cancer stage i,Laryngeal cancer stage IV,Unmatched,4th
Pharyngeal cancer stage I,pharyngeal cancer stagy i,pharyngeal cancer stagy i,Laryngeal cancer stage IV,Unmatched,4th
Pharyngeal cancer stage I,pharyngeal cancer stager i,pharyngeal cancer stager i,Laryngeal cancer stage IV,Unmatched,4th
Pharyngeal cancer stage I,pharyngeal cancer stagey i,pharyngeal cancer stagey i,Laryngeal cancer stage IV,Unmatched,4th
Pharyngeal cancer stage I,pharyngeal cancer stage I,pharyngeal cancer stage i,Laryngeal cancer stage IV,Unmatched,4th
Pharyngeal cancer stage II,pharyngeal cancer stage 2,pharyngeal cancer stage 2,Pharyngeal cancer stage I,Unmatched,4th
Pharyngeal cancer stage III,pharyngeal cancer stage 3,pharyngeal cancer stage 3,Pharyngeal cancer stage I,Unmatched,4th
Pharyngeal cancer stage IV,pharyngeal cancer stage 4,pharyngeal cancer stage 4,Pharyngeal cancer stage I,Unmatched,4th
Phenylketonuria,PKU,pku,PO2 increased,Unmatched,4th
Physical abuse,physical misuse,physical misuse,Product physical consistency issue,Unmatched,4th
Pica,em,em,Ex-drug abuser,Unmatched,4th
Plague,molest,molest,Malignant hydatidiform mole,Unmatched,4th
Plague,blight,blight,Light chain disease,Unmatched,4th
Plague,chevy,chevy,Chest pain,Unmatched,4th
Plague,infestation,infestation,Arthropod infestation,Unmatched,4th
Plague,chevvy,chevvy,Blood heavy metal increased,Unmatched,4th
Plague,harry,harry,Dairy intolerance,Unmatched,4th
Plague,pest,pest,Mast cell degranulation test,Unmatched,4th
Plague,pestis,pestis,Testis cancer recurrent,Unmatched,4th
Plague,beset,beset,Asthma late onset,Unmatched,4th
Plague,chivy,chivy,Child maltreatment syndrome,Unmatched,4th
Plague,harrier,harrier,Haemophilia carrier,Unmatched,4th
Plague,infest,infest,Kniest dysplasia,Unmatched,4th
PO2 decreased,po2 fall,po2 fall,Tetralogy of Fallot repair,Unmatched,4th
PO2 normal,po2 rule,po2 rule,Cellulitis of male external genital organ,Unmatched,4th
Poliomyelitis,polio,polio,Anal polyp,Unmatched,4th
Pollution,contaminate,contaminate,Exposure to contaminated water,Unmatched,4th
Pollution,defile,defile,Device expulsion,Unmatched,4th
Pollution,contamination,contamination,Product contamination chemical,Unmatched,4th
Posture abnormal,pose abnormal,pose abnormal,Biopsy bone abnormal,Unmatched,4th
Posture abnormal,sit abnormal,sit abnormal,AST/ALT ratio abnormal,Unmatched,4th
Posture abnormal,sitter abnormal,sitter abnormal,Smear site unspecified normal,Unmatched,4th
Posture abnormal,stand abnormal,stand abnormal,Salivary gland scan normal,Unmatched,4th
Posture abnormal,model abnormal,model abnormal,Lymph nodes scan normal,Unmatched,4th
Posture abnormal,poser abnormal,poser abnormal,"Ear, nose and throat examination normal",Unmatched,4th
Posture abnormal,bear abnormal,bear abnormal,Biopsy heart normal,Unmatched,4th
Posturing,pose,pose,Wrong dose,Unmatched,4th
Posturing,posing,posing,Overcrowded housing,Unmatched,4th
Posturing,posture,posture,Pustule,Unmatched,4th
Posturing,sit,sit,Application site atrophy,Unmatched,4th
Posturing,sitter,sitter,White matter lesion,Unmatched,4th
Posturing,model,model,Nodal rhythm,Unmatched,4th
Posturing,sitting,sitting,Digital pitting scar,Unmatched,4th
