MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Cutis laxa,skin laxa,skin laxa,Slit-lamp examination,Unmatched,1st
Cyst,vesicle,vesicle,Mucosa vesicle,Unmatched,1st
Cyst,cystic,cystic,Acne cystic,Unmatched,1st
Cyst aspiration,cyst inhalation,cyst inhalation,Dust inhalation pneumopathy,Unmatched,1st
Cyst drainage,cyst drain,cyst drain,Chest pain,Unmatched,1st
Cytomegalovirus infection,CMV infection,cmv infection,HIV infection,Unmatched,1st
Damp housing,break housing,break housing,Breath holding,Unmatched,1st
Deaf mutism,deaf mute,deaf mute,Ear tube insertion,Unmatched,1st
Deafness,deaf,deaf,Deaf mutism,Unmatched,1st
Deafness congenital,deaf congenital,deaf congenital,Anomaly of middle ear congenital,Unmatched,1st
Deafness traumatic,deaf traumatic,deaf traumatic,Ear canal stenosis traumatic,Unmatched,1st
Death,decease,decease,Systemic lupus erythematosus disease activity index decreased,Unmatched,1st
Death,die,die,Diet refusal,Unmatched,1st
Death,destruction,destruction,Joint destruction,Unmatched,1st
Death,demise,demise,Device-device incompatibility,Unmatched,1st
Death,dying,dying,Crying,Unmatched,1st
Death,expiry,expiry,Expired device used,Unmatched,1st
Death,end,end,End stage AIDS,Unmatched,1st
Death,last,last,Mast cell degranulation test,Unmatched,1st
Death neonatal,decease neonatal,decease neonatal,Weight decrease neonatal,Unmatched,1st
Death neonatal,last neonatal,last neonatal,Rash neonatal,Unmatched,1st
Decreased activity,fall activity,fall activity,Natural killer cell activity abnormal,Unmatched,1st
Decreased activity,decreased act,decreased act,Decreased gait velocity,Unmatched,1st
Delayed delivery,check delivery,check delivery,Device inappropriate shock delivery,Unmatched,1st
Delayed delivery,delayed saving,delayed saving,Sleep-related eating disorder,Unmatched,1st
Delirium,hysteria,hysteria,Blindness hysterical,Unmatched,1st
Delirium,craze,craze,Crime,Unmatched,1st
Delirium,crazy,crazy,Diver's cramp,Unmatched,1st
Delirium,fury,fury,Aura,Unmatched,1st
Delirium,hysterical,hysterical,Blindness hysterical,Unmatched,1st
Delusion,illusional,illusional,Illusion,Unmatched,1st
Delusion,hallucination,hallucination,Hallucination,Unmatched,1st
Delusion,illusion,illusion,Illusion,Unmatched,1st
Delusion,delusional,delusional,Delusional perception,Unmatched,1st
Demented relative,mad relative,mad relative,Anti-GAD antibody negative,Unmatched,1st
Demented relative,sick relative,sick relative,Sick relative,Unmatched,1st
Dementia,demented,demented,Demented relative,Unmatched,1st
Dental necrosis,dental gangrene,dental gangrene,Dental gangrene,Unmatched,1st
Dependence,addiction,addiction,Behavioural addiction,Unmatched,1st
Dependence,depend,depend,Lid sulcus deepened,Unmatched,1st
Dependence,habituate,habituate,Habitual abortion,Unmatched,1st
Dependence,dependent,dependent,Dependent rubor,Unmatched,1st
Deposit eye,bank eye,bank eye,Hand-eye coordination impaired,Unmatched,1st
Deposit eye,position eye,position eye,Positive end-expiratory pressure,Unmatched,1st
Deposit eye,stick eye,stick eye,Struck by lightning,Unmatched,1st
Deposit eye,sediment eye,sediment eye,Posterior segment of eye anomaly,Unmatched,1st
Deposit eye,fix eye,fix eye,Abnormal sensation in eye,Unmatched,1st
Depressed mood,low mood,low mood,Weight loss poor,Unmatched,1st
Depressed mood,lower mood,lower mood,Lowry-Wood syndrome,Unmatched,1st
Depressed mood,down mood,down mood,Generalised onset non-motor seizure,Unmatched,1st
Depressed mood,grim mood,grim mood,Weight gain poor,Unmatched,1st
Depression,imprint,imprint,Antabuse implant,Unmatched,1st
Depression,slump,slump,Amputation stump pain,Unmatched,1st
Depression,low,low,Low income,Unmatched,1st
Depression,depress,depress,Depressed mood,Unmatched,1st
Derailment,derail,derail,Dermal cyst,Unmatched,1st
Dermal cyst,epidermic cyst,epidermic cyst,Epidermoid cyst excision,Unmatched,1st
Dermal cyst,epidermis cyst,epidermis cyst,Epidermoid cyst excision,Unmatched,1st
Dermal cyst,epidermal cyst,epidermal cyst,Epidural test dose,Unmatched,1st
Dermal sinus,dermal fistular,dermal fistular,Dental fistula,Unmatched,1st
Dermal sinus,dermal fistula,dermal fistula,Dental fistula,Unmatched,1st
Device breakage,device breaking,device breaking,Medical device site streaking,Unmatched,1st
Device expulsion,device eject,device eject,Device effect delayed,Unmatched,1st
Device expulsion,device extrusion,device extrusion,Device extrusion,Unmatched,1st
Device expulsion,device ejection,device ejection,Device signal detection issue,Unmatched,1st
Device extrusion,device bump,device bump,Medical device site burn,Unmatched,1st
Device extrusion,device jut,device jut,Device monitoring procedure not performed,Unmatched,1st
Device extrusion,device swelling,device swelling,Medical device site swelling,Unmatched,1st
Device extrusion,device expulsion,device expulsion,Device expulsion,Unmatched,1st
Device interaction,twist interaction,twist interaction,Therapeutic agent-diagnostic test interaction,Unmatched,1st
Device interaction,device interact,device interact,Device user interface issue,Unmatched,1st
Device leakage,device leaky,device leaky,Device lead issue,Unmatched,1st
Device leakage,device leak,device leak,Device lead issue,Unmatched,1st
Diarrhoea,loose,loose,Loose associations,Unmatched,1st
Diarrhoea infectious,loose infectious,loose infectious,Ear lobe infection,Unmatched,1st
Diarrhoea neonatal,loose neonatal,loose neonatal,Blood loss anaemia neonatal,Unmatched,1st
Diethylstilboestrol syndrome,DES syndrome,des syndrome,BPES syndrome,Unmatched,1st
Differential white blood cell count normal,differential White blood cell count normal,differential white blood cell count normal,Differential white blood cell count abnormal,Unmatched,1st
Differential white blood cell count normal,differential whiten blood cell count normal,differential whiten blood cell count normal,Differential white blood cell count abnormal,Unmatched,1st
Differential white blood cell count normal,differential white bloody cell count normal,differential white bloody cell count normal,Differential white blood cell count abnormal,Unmatched,1st
Differential white blood cell count normal,differential white blood cell counter normal,differential white blood cell counter normal,Differential white blood cell count abnormal,Unmatched,1st
Diffuse large B-cell lymphoma stage II,diffuse large b cell lymphoma stage 2,diffuse large b cell lymphoma stage 2,Diffuse large B-cell lymphoma stage I,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffused large b cell lymphoma stage iii,diffused large b cell lymphoma stage iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffusor large b cell lymphoma stage iii,diffusor large b cell lymphoma stage iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffusive large b cell lymphoma stage iii,diffusive large b cell lymphoma stage iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffuse large B cell lymphoma stage iii,diffuse large b cell lymphoma stage iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffuse large b cell lymphoma stagy iii,diffuse large b cell lymphoma stagy iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffuse large b cell lymphoma stager iii,diffuse large b cell lymphoma stager iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffuse large b cell lymphoma stagey iii,diffuse large b cell lymphoma stagey iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffuse large b cell lymphoma stage 3,diffuse large b cell lymphoma stage 3,Diffuse large B-cell lymphoma stage I,Unmatched,1st
Diffuse large B-cell lymphoma stage III,diffuse large b cell lymphoma stage III,diffuse large b cell lymphoma stage iii,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffused large b cell lymphoma stage iv,diffused large b cell lymphoma stage iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffusor large b cell lymphoma stage iv,diffusor large b cell lymphoma stage iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffusive large b cell lymphoma stage iv,diffusive large b cell lymphoma stage iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffuse large B cell lymphoma stage iv,diffuse large b cell lymphoma stage iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffuse large b cell lymphoma stagy iv,diffuse large b cell lymphoma stagy iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffuse large b cell lymphoma stager iv,diffuse large b cell lymphoma stager iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffuse large b cell lymphoma stagey iv,diffuse large b cell lymphoma stagey iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffuse large b cell lymphoma stage IV,diffuse large b cell lymphoma stage iv,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,diffuse large b cell lymphoma stage 4,diffuse large b cell lymphoma stage 4,Diffuse large B-cell lymphoma stage I,Unmatched,1st
Diffuse vasculitis,diffusion vasculitis,diffusion vasculitis,Infusion site vasculitis,Unmatched,1st
Directional Doppler flow tests normal,directional Doppler flow tests normal,directional doppler flow tests normal,Directional Doppler flow tests abnormal,Unmatched,1st
Directional Doppler flow tests normal,directional doppler flux tests normal,directional doppler flux tests normal,Directional Doppler flow tests abnormal,Unmatched,1st
Directional Doppler flow tests normal,directional doppler flow tester normal,directional doppler flow tester normal,Directional Doppler flow tests abnormal,Unmatched,1st
Directional Doppler flow tests normal,directional doppler flow testee normal,directional doppler flow testee normal,Directional Doppler flow tests abnormal,Unmatched,1st
Directional Doppler flow tests normal,directional doppler flow test normal,directional doppler flow test normal,Directional Doppler flow tests abnormal,Unmatched,1st
Disability,disabled,disabled,Disabled relative,Unmatched,1st
Disability,disable,disable,Disabled relative,Unmatched,1st
Disability,impairment,impairment,Memory impairment,Unmatched,1st
Discomfort,sore,sore,Home care,Unmatched,1st
Discomfort,irritation,irritation,Bladder irritation,Unmatched,1st
Discomfort,irritate,irritate,Irritable bowel syndrome,Unmatched,1st
Dissociation,dissociate,dissociate,Dissociative amnesia,Unmatched,1st
Divorced,disunion,disunion,Medication dilution,Unmatched,1st
Divorced,dissociation,dissociation,Dissociation,Unmatched,1st
Divorced,dissociate,dissociate,Dissociative amnesia,Unmatched,1st
Divorced,disassociation,disassociation,Dissociation,Unmatched,1st
Dizziness,vertiginous,vertiginous,Serpiginous choroiditis,Unmatched,1st
Dizziness,vertigo,vertigo,Vertigo,Unmatched,1st
Drooling,salivate,salivate,Salivary hypersecretion,Unmatched,1st
Drooling,slaver,slaver,Weaver syndrome,Unmatched,1st
Drooling,dribbler,dribbler,Post micturition dribble,Unmatched,1st
Drooling,dribble,dribble,Post micturition dribble,Unmatched,1st
Drooling,drivel,drivel,Foreign travel,Unmatched,1st
Drooling,drool,drool,Culture stool,Unmatched,1st
Drop attacks,drop onset,drop onset,Removal of foreign body from nose,Unmatched,1st
Drop attacks,drop snipe,drop snipe,Malabsorption from injection site,Unmatched,1st
Drop attacks,drop fire,drop fire,Drug half-life,Unmatched,1st
Drop attacks,drop flak,drop flak,Drug peak level,Unmatched,1st
Drowning,swim,swim,Biopsy skin,Unmatched,1st
Drowning,drown,drown,Brown tumour,Unmatched,1st
Drug abuse,dose abuse,dose abuse,Multiple use of single-use product,Unmatched,1st
Drug abuse,drug revile,drug revile,Drug-device incompatibility,Unmatched,1st
Drug abuse,drug misuse,drug misuse,Labelled drug-drug interaction issue,Unmatched,1st
Drug dependence,dose dependence,dose dependence,Loss of personal independence in daily activities,Unmatched,1st
Drug eruption,drug clap,drug clap,Cri du Chat syndrome,Unmatched,1st
Drug eruption,drug bang,drug bang,Dry lung syndrome,Unmatched,1st
Drug level increased,drug leveler increased,drug leveler increased,Drug level decreased,Unmatched,1st
Drug level increased,drug even increased,drug even increased,Drug level decreased,Unmatched,1st
Dry eye,ironic eye,ironic eye,Chronic graft versus host disease in eye,Unmatched,1st
