MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Nasal inflammation,nasal red,nasal red,Nail bed inflammation,Unmatched,5th
Nausea,sickness,sickness,Radiation sickness syndrome,Unmatched,5th
Nausea,sick,sick,Tick paralysis,Unmatched,5th
Necrosis,gangrene,gangrene,Fournier's gangrene,Unmatched,5th
Necrosis,gangrenous,gangrenous,Diaphragmatic hernia gangrenous,Unmatched,5th
Negativism,negative,negative,Amphetamines negative,Unmatched,5th
Neologism,coin,coin,Swollen joint count,Unmatched,5th
Neologism,neology,neology,Toxoplasma serology,Unmatched,5th
Neoplasm,tumor,tumor,Pituitary tumour,Unmatched,5th
Neoplasm,tumour,tumour,Pituitary tumour,Unmatched,5th
Neoplasm,neoplastic,neoplastic,Multiple endocrine neoplasia Type 1,Unmatched,5th
Nephropathy,nephrosis,nephrosis,Nephritis allergic,Unmatched,5th
Nerve block,nerve parry,nerve parry,Peripheral nerve palsy,Unmatched,5th
Nerve block,nerve lug,nerve lug,Facial nerve injury due to birth trauma,Unmatched,5th
Nerve block,nerve cube,nerve cube,Facial nerve injury due to birth trauma,Unmatched,5th
Nerve graft,face graft,face graft,Male reproductive tract disorder,Unmatched,5th
Nervousness,nerves,nerves,Nerve degeneration,Unmatched,5th
Nervousness,jumpy,jumpy,Meningitis mumps,Unmatched,5th
Nervousness,restive,restive,Disabled relative,Unmatched,5th
Nervousness,nervous,nervous,Autonomic nervous system imbalance,Unmatched,5th
Nipple disorder,teat disorder,teat disorder,Female reproductive tract disorder,Unmatched,5th
Nipple disorder,tit disorder,tit disorder,HIV-associated neurocognitive disorder,Unmatched,5th
Nipple disorder,pap disorder,pap disorder,Body fat disorder,Unmatched,5th
Nipple infection,teat infection,teat infection,Arterial stent insertion,Unmatched,5th
Nipple infection,tit infection,tit infection,Congenital HIV infection,Unmatched,5th
Nipple infection,pap infection,pap infection,Ear infection bacterial,Unmatched,5th
Nipple pain,teat pain,teat pain,Respiratory tract carcinoma in situ,Unmatched,5th
Nipple pain,tit pain,tit pain,Catheter site pain,Unmatched,5th
Nipple pain,pap pain,pap pain,Pus in stool,Unmatched,5th
Obesity,obese,obese,Physical abuse,Unmatched,5th
Oedema,dropsy,dropsy,Biopsy brain,Unmatched,5th
Oedema,dropsical,dropsical,Tropical infectious disease,Unmatched,5th
Oral discharge,oral unload,oral unload,Viral load abnormal,Unmatched,5th
Oral discharge,oral run,oral run,Total lung capacity increased,Unmatched,5th
Oral discharge,oral arc,oral arc,X-ray of pelvis and hip abnormal,Unmatched,5th
Oral discharge,oral fire,oral fire,Total bile acids increased,Unmatched,5th
Oral discharge,oral vent,oral vent,Portal vein occlusion,Unmatched,5th
Oral discomfort,oral sore,oral sore,Vocal cord paresis,Unmatched,5th
Oral pain,oral infliction,oral infliction,Coxsackie viral infection,Unmatched,5th
Oral pain,oral ail,oral ail,Barium meal and follow through normal,Unmatched,5th
Orgasm abnormal,come abnormal,come abnormal,Coagulation time normal,Unmatched,5th
Ovarian repair,ovarian fix,ovarian fix,Ovarian cancer stage III,Unmatched,5th
Ovarian rupture,ovarian bust,ovarian bust,Haemorrhagic ovarian cyst,Unmatched,5th
Overdose,o.d.,o.d,Adjustment disorder with mixed anxiety and depressed mood,Unmatched,5th
Overweight,adiposis,adiposis,Metabolic acidosis,Unmatched,5th
Overweight,stout,stout,Cytokine storm,Unmatched,5th
Overweight,heavy,heavy,Blood heavy metal normal,Unmatched,5th
Overwork,exploitation,exploitation,Neck exploration,Unmatched,5th
Pain,infliction,infliction,Haemorrhagic infarction,Unmatched,5th
Pain,ail,ail,Nail discolouration,Unmatched,5th
Pain,painful,painful,Acute painful neuropathy of rapid glycaemic control,Unmatched,5th
Pain,ailment,ailment,Silent myocardial infarction,Unmatched,5th
Pain,hurting,hurting,Genital burning sensation,Unmatched,5th
Pain,trouble,trouble,Double heterozygous sickling disorders,Unmatched,5th
Pain,hurt,hurt,Neutrophil Pelger-Huet anomaly present,Unmatched,5th
Pain of skin,hurt of skin,hurt of skin,Fourth degree chemical burn of skin,Unmatched,5th
Pallor,pale,pale,Pseudohermaphroditism male,Unmatched,5th
Pallor,wan,wan,Wean from ventilator,Unmatched,5th
Pallor,wanness,wanness,Adductor vocal cord weakness,Unmatched,5th
Pallor,lurid,lurid,Fluid replacement,Unmatched,5th
Pallor,livid,livid,Libido decreased,Unmatched,5th
Pallor,lividity,lividity,Nuchal rigidity,Unmatched,5th
Palpitations,vibration,vibration,Cholelithiasis migration,Unmatched,5th
Palpitations,quiver,quiver,Liver tenderness,Unmatched,5th
Palpitations,vibrational,vibrational,Occupational exposure to vibration,Unmatched,5th
Palpitations,shake,shake,Dreamy state,Unmatched,5th
Palpitations,shaking,shaking,Passive smoking,Unmatched,5th
Pancreatic injury,pancreatic hurt,pancreatic hurt,Pancreatic duct drainage,Unmatched,5th
Papilloma,villoma,villoma,Biopsy chorionic villous,Unmatched,5th
Paralysis,paralytical,paralytical,Paralytic hip dislocation,Unmatched,5th
Paralysis,palsy,palsy,Trigeminal palsy,Unmatched,5th
Parity,para,para,Pain,Unmatched,5th
Parity,parous,parous,Serous cystadenocarcinoma ovary,Unmatched,5th
Past-pointing,past point,past point,Post breast therapy pain syndrome,Unmatched,5th
Past-pointing,past head,past head,Post procedural urine leak,Unmatched,5th
Past-pointing,past taper,past taper,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,5th
Past-pointing,past aim,past aim,Post transplant distal limb syndrome,Unmatched,5th
Pelvic adhesions,pelvic bond,pelvic bond,Transitional cell cancer of renal pelvis and ureter metastatic,Unmatched,5th
Pelvic mass,pelvic wad,pelvic wad,Transitional cell cancer of the renal pelvis and ureter,Unmatched,5th
Pelvic mass,pelvic flock,pelvic flock,Pelvic floor muscle training,Unmatched,5th
Pelvic pain,pelvic ail,pelvic ail,Transitional cell cancer of the renal pelvis and ureter,Unmatched,5th
Peripheral coldness,peripheral cool,peripheral cool,Peripheral T-cell lymphoma unspecified stage II,Unmatched,5th
Peripheral coldness,peripheral cold,peripheral cold,Peripheral T-cell lymphoma unspecified stage II,Unmatched,5th
Perseveration,persistence,persistence,Persistent generalised lymphadenopathy,Unmatched,5th
Pharyngeal cancer stage I,pharyngeal Cancer stage i,pharyngeal cancer stage i,Pharyngeal cancer stage 0,Unmatched,5th
Pharyngeal cancer stage I,pharyngeal cancer stagy i,pharyngeal cancer stagy i,Pharyngeal cancer stage 0,Unmatched,5th
Pharyngeal cancer stage I,pharyngeal cancer stager i,pharyngeal cancer stager i,Pharyngeal cancer stage 0,Unmatched,5th
Pharyngeal cancer stage I,pharyngeal cancer stagey i,pharyngeal cancer stagey i,Pharyngeal cancer stage 0,Unmatched,5th
Pharyngeal cancer stage I,pharyngeal cancer stage I,pharyngeal cancer stage i,Pharyngeal cancer stage 0,Unmatched,5th
Phenylketonuria,PKU,pku,PO2 normal,Unmatched,5th
Physical abuse,physical misuse,physical misuse,Physical product label issue,Unmatched,5th
Pica,em,em,Ex-alcohol user,Unmatched,5th
Plague,blight,blight,Polymorphic light eruption,Unmatched,5th
Plague,chevy,chevy,Flail chest,Unmatched,5th
Plague,infestation,infestation,Bed bug infestation,Unmatched,5th
Plague,chevvy,chevvy,Blood heavy metal normal,Unmatched,5th
Plague,harry,harry,Early retirement,Unmatched,5th
Plague,pest,pest,Chest wall cyst,Unmatched,5th
Plague,pestis,pestis,Biopsy testes,Unmatched,5th
Plague,beset,beset,Leser-Trelat sign,Unmatched,5th
Plague,chivy,chivy,Clumsy child syndrome,Unmatched,5th
Plague,harrier,harrier,Married,Unmatched,5th
Plague,infest,infest,Infant sedation,Unmatched,5th
PO2 decreased,po2 fall,po2 fall,Non-small cell lung cancer,Unmatched,5th
PO2 normal,po2 rule,po2 rule,Post procedural bile leak,Unmatched,5th
Poliomyelitis,polio,polio,Aural polyp,Unmatched,5th
Pollution,contaminate,contaminate,Occupational exposure to air contaminants,Unmatched,5th
Pollution,defile,defile,Device extrusion,Unmatched,5th
Pollution,contamination,contamination,Product contamination microbial,Unmatched,5th
Posture abnormal,pose abnormal,pose abnormal,Biopsy bone normal,Unmatched,5th
Posture abnormal,sit abnormal,sit abnormal,X-ray of pelvis and hip abnormal,Unmatched,5th
Posture abnormal,sitter abnormal,sitter abnormal,Needle biopsy site unspecified abnormal,Unmatched,5th
Posture abnormal,stand abnormal,stand abnormal,Thyroid gland scan abnormal,Unmatched,5th
Posture abnormal,poser abnormal,poser abnormal,"Ear, nose and throat examination abnormal",Unmatched,5th
Posture abnormal,bear abnormal,bear abnormal,Blood lead abnormal,Unmatched,5th
Posturing,pose,pose,Cautery to nose,Unmatched,5th
Posturing,posing,posing,Transcutaneous pacing,Unmatched,5th
Posturing,posture,posture,Dizziness postural,Unmatched,5th
Posturing,sit,sit,Application site dermatitis,Unmatched,5th
Posturing,sitter,sitter,Grey matter heterotopia,Unmatched,5th
Posturing,model,model,Osler's nodes,Unmatched,5th
Posturing,sitting,sitting,Non-pitting oedema,Unmatched,5th
Posturing,poser,poser,Laser therapy,Unmatched,5th
Poverty,poor,poor,Weight loss poor,Unmatched,5th
Pregnancy,gestation,gestation,Gestational oedema,Unmatched,5th
Pregnancy,gestate,gestate,Confusional state,Unmatched,5th
Pregnancy,gestational,gestational,Gestational trophoblastic tumour,Unmatched,5th
Pregnancy test,gestation test,gestation test,Gestational age test normal,Unmatched,5th
Productive cough,fat cough,fat cough,Face and mouth X-ray abnormal,Unmatched,5th
Prostatic pain,prostatic ail,prostatic ail,Prostatic acid phosphatase decreased,Unmatched,5th
Prothrombin level,prothrombin tier,prothrombin tier,Prothrombin time ratio,Unmatched,5th
Prothrombin level,prothrombin tied,prothrombin tied,Prothrombin time ratio,Unmatched,5th
Pulse abnormal,beat abnormal,beat abnormal,Barium meal abnormal,Unmatched,5th
Pulse pressure decreased,beat pressure decreased,beat pressure decreased,Left ventricular end-diastolic pressure increased,Unmatched,5th
Pulse pressure increased,beat pressure increased,beat pressure increased,Left ventricular end-diastolic pressure increased,Unmatched,5th
Purging,vomit,vomit,Blood HIV RNA below assay limit,Unmatched,5th
Purging,cast,cast,Mast cell degranulation test,Unmatched,5th
Purging,honk,honk,Bone cancer,Unmatched,5th
Purging,cat,cat,Fat intolerance,Unmatched,5th
Purging,spew,spew,Sperm concentration,Unmatched,5th
Purging,purge,purge,Carotid pulse,Unmatched,5th
Purging,spewer,spewer,Carbon dioxide combining power abnormal,Unmatched,5th
Purging,chuck,chuck,Endotoxic shock,Unmatched,5th
Purging,scour,scour,Nasal odour,Unmatched,5th
Purging,barf,barf,Epstein-Barr virus antibody,Unmatched,5th
Purging,puke,puke,Extragonadal primary seminoma (pure),Unmatched,5th
Purging,sick,sick,Tick paralysis,Unmatched,5th
Purging,retch,retch,Trench fever,Unmatched,5th
Purging,flush,flush,Fluid imbalance,Unmatched,5th
Purging,saint,saint,Infusion site joint pain,Unmatched,5th
Purging,spue,spue,Spine malformation,Unmatched,5th
Purging,vomiting,vomiting,Faecal vomiting,Unmatched,5th
Pyrexia,fever,fever,Fever neonatal,Unmatched,5th
Rabies,lyssa,lyssa,Argininosuccinate lyase deficiency,Unmatched,5th
Radiotherapy,irradiation,irradiation,Radiation alveolitis,Unmatched,5th
Radiotherapy,radiation,radiation,Radiation alveolitis,Unmatched,5th
Rales,rattle,rattle,Mantle cell lymphoma refractory,Unmatched,5th
Rales,rattling,rattling,Columbia suicide severity rating scale,Unmatched,5th
Rash,head,head,Head circumference,Unmatched,5th
Rash,heady,heady,Head circumference,Unmatched,5th
Reading disorder,scan disorder,scan disorder,Skin degenerative disorder,Unmatched,5th
Reading disorder,read disorder,read disorder,Inner ear disorder,Unmatched,5th
Reading disorder,say disorder,say disorder,External ear disorder,Unmatched,5th
Reading disorder,learn disorder,learn disorder,Foetal heart rate disorder,Unmatched,5th
Reading disorder,recital disorder,recital disorder,Persistent genital arousal disorder,Unmatched,5th
Reading disorder,take disorder,take disorder,Foetal heart rate disorder,Unmatched,5th
Relaxation therapy,easy therapy,easy therapy,X-ray therapy to colon,Unmatched,5th
Renal cancer stage I,renal Cancer stage i,renal cancer stage i,Rectal cancer stage 0,Unmatched,5th
Renal cancer stage I,renal cancer stagy i,renal cancer stagy i,Rectal cancer stage 0,Unmatched,5th
Renal cancer stage I,renal cancer stager i,renal cancer stager i,Rectal cancer stage 0,Unmatched,5th
Renal cancer stage I,renal cancer stagey i,renal cancer stagey i,Rectal cancer stage 0,Unmatched,5th
Renal cancer stage I,renal cancer stage I,renal cancer stage i,Rectal cancer stage 0,Unmatched,5th
Renal cancer stage II,renal Cancer stage ii,renal cancer stage ii,Rectal cancer stage III,Unmatched,5th
Renal cancer stage II,renal cancer stagy ii,renal cancer stagy ii,Rectal cancer stage III,Unmatched,5th
Renal cancer stage II,renal cancer stager ii,renal cancer stager ii,Rectal cancer stage III,Unmatched,5th
Renal cancer stage II,renal cancer stagey ii,renal cancer stagey ii,Rectal cancer stage III,Unmatched,5th
Renal cancer stage II,renal cancer stage II,renal cancer stage ii,Rectal cancer stage III,Unmatched,5th
Renal cancer stage II,renal cancer stage 2,renal cancer stage 2,Renal cancer stage I,Unmatched,5th
Renal cancer stage III,renal Cancer stage iii,renal cancer stage iii,Renal cancer stage II,Unmatched,5th
Renal cancer stage III,renal cancer stagy iii,renal cancer stagy iii,Renal cancer stage II,Unmatched,5th
Renal cancer stage III,renal cancer stager iii,renal cancer stager iii,Renal cancer stage II,Unmatched,5th
Renal cancer stage III,renal cancer stagey iii,renal cancer stagey iii,Renal cancer stage II,Unmatched,5th
Renal cancer stage III,renal cancer stage 3,renal cancer stage 3,Renal cancer stage I,Unmatched,5th
Renal cancer stage III,renal cancer stage III,renal cancer stage iii,Renal cancer stage II,Unmatched,5th
Renal cancer stage IV,renal Cancer stage iv,renal cancer stage iv,Renal cancer stage II,Unmatched,5th
Renal cancer stage IV,renal cancer stagy iv,renal cancer stagy iv,Renal cancer stage II,Unmatched,5th
Renal cancer stage IV,renal cancer stager iv,renal cancer stager iv,Renal cancer stage II,Unmatched,5th
Renal cancer stage IV,renal cancer stagey iv,renal cancer stagey iv,Renal cancer stage II,Unmatched,5th
Renal cancer stage IV,renal cancer stage IV,renal cancer stage iv,Renal cancer stage II,Unmatched,5th
Renal cancer stage IV,renal cancer stage 4,renal cancer stage 4,Renal cancer stage I,Unmatched,5th
Renal disorder,renal cark,renal cark,Vena cava thrombosis,Unmatched,5th
Renal infarct,renal infarction,renal infarction,Anal chlamydia infection,Unmatched,5th
Renal pain,renal infliction,renal infliction,Anal chlamydia infection,Unmatched,5th
Renal pain,renal ail,renal ail,Hypothalamic pituitary adrenal axis suppression,Unmatched,5th
Renal scan,renal scanner,renal scanner,Rectal cancer recurrent,Unmatched,5th
Renal syphilis,renal pox,renal pox,Non-renal cell carcinoma of kidney,Unmatched,5th
Renin decreased,renin fall,renin fall,Metastatic renal cell carcinoma,Unmatched,5th
Respiratory depression,respiratory low,respiratory low,Peak expiratory flow rate decreased,Unmatched,5th
Respiratory rate,respiratory value,respiratory value,Forced expiratory volume normal,Unmatched,5th
Restlessness,fidget,fidget,Finger licking,Unmatched,5th
Restlessness,impatient,impatient,Wrong patient,Unmatched,5th
Retching,vomit,vomit,Blood HIV RNA below assay limit,Unmatched,5th
Retching,cast,cast,Mast cell degranulation test,Unmatched,5th
Retching,honk,honk,Bone cancer,Unmatched,5th
Retching,gag,gag,Osmolar gap,Unmatched,5th
Retching,cat,cat,Fat intolerance,Unmatched,5th
Retching,spew,spew,Sperm concentration,Unmatched,5th
Retching,purge,purge,Carotid pulse,Unmatched,5th
Retching,spewer,spewer,Carbon dioxide combining power abnormal,Unmatched,5th
Retching,chuck,chuck,Endotoxic shock,Unmatched,5th
Retching,heave,heave,Blood heavy metal decreased,Unmatched,5th
Retching,barf,barf,Epstein-Barr virus antibody,Unmatched,5th
Retching,puke,puke,Extragonadal primary seminoma (pure),Unmatched,5th
Retching,sick,sick,Tick paralysis,Unmatched,5th
Retching,retch,retch,Trench fever,Unmatched,5th
Retching,puking,puking,Glycosuria during pregnancy,Unmatched,5th
Retching,spue,spue,Spine malformation,Unmatched,5th
Retching,vomiting,vomiting,Faecal vomiting,Unmatched,5th
Retinal cyst,retinal vesicle,retinal vesicle,Biopsy seminal vesicle abnormal,Unmatched,5th
Retinal deposits,retinal bank,retinal bank,Transitional cell cancer of the renal pelvis and ureter,Unmatched,5th
Retinal deposits,retinal fix,retinal fix,Renal cell carcinoma stage II,Unmatched,5th
Retinal deposits,retinal banking,retinal banking,Urine retinol binding protein increased,Unmatched,5th
Retinal pallor,retinal wan,retinal wan,Renal and pancreas transplant,Unmatched,5th
Retinal tear,retinal snag,retinal snag,Renal cancer stage I,Unmatched,5th
Retinal tear,retinal bust,retinal bust,Renal cyst excision,Unmatched,5th
Retinal tear,retinal rent,retinal rent,Renal function test normal,Unmatched,5th
Retinal tear,retinal pull,retinal pull,Papillary renal cell carcinoma,Unmatched,5th
Retirement,retire,retire,Angiogram retina normal,Unmatched,5th
Rhinitis,coryza,coryza,Benign neoplasm of cornea,Unmatched,5th
Rib excision,costa excision,costa excision,Skin cyst excision,Unmatched,5th
