MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Neoplasm,tumour,tumour,Glomus tumour,Unmatched,2nd
Neoplasm,neoplastic,neoplastic,Ocular surface squamous neoplasia,Unmatched,2nd
Neoplasm malignant,tumor malignant,tumor malignant,Bone giant cell tumour malignant,Unmatched,2nd
Neoplasm malignant,tumour malignant,tumour malignant,Bone giant cell tumour malignant,Unmatched,2nd
Neoplasm skin,neoplasm parer,neoplasm parer,Malignant neoplasm of ampulla of Vater,Unmatched,2nd
Nephropathy,nephrosis,nephrosis,Necrosis,Unmatched,2nd
Nerve block,nerve stop,nerve stop,Facial nerve injury due to birth trauma,Unmatched,2nd
Nerve block,nerve parry,nerve parry,Radial nerve palsy,Unmatched,2nd
Nerve block,nerve obstruction,nerve obstruction,Sympathetic nerve destruction,Unmatched,2nd
Nerve block,nerve lug,nerve lug,Optic nerve cup/disc ratio decreased,Unmatched,2nd
Nerve block,nerve cube,nerve cube,Optic nerve cup/disc ratio decreased,Unmatched,2nd
Nerve graft,face graft,face graft,Male genital tract tuberculosis,Unmatched,2nd
Nervousness,nerves,nerves,Nerve compression,Unmatched,2nd
Nervousness,jittery,jittery,Device battery explosion,Unmatched,2nd
Nervousness,jumpy,jumpy,Encephalitis mumps,Unmatched,2nd
Nervousness,restive,restive,Arthritis reactive,Unmatched,2nd
Nervousness,nervous,nervous,Nervous system neoplasm,Unmatched,2nd
Night sweats,night fret,night fret,Weight loss diet,Unmatched,2nd
Nipple disorder,teat disorder,teat disorder,Biliary tract disorder,Unmatched,2nd
Nipple disorder,tit disorder,tit disorder,Body fat disorder,Unmatched,2nd
Nipple disorder,pap disorder,pap disorder,Lip disorder,Unmatched,2nd
Nipple infection,teat infection,teat infection,Ureteral stent insertion,Unmatched,2nd
Nipple infection,tit infection,tit infection,Lip infection,Unmatched,2nd
Nipple infection,pap infection,pap infection,Lip infection,Unmatched,2nd
Nipple pain,teat pain,teat pain,Sudden unexplained death in epilepsy,Unmatched,2nd
Nipple pain,tit pain,tit pain,Application site pain,Unmatched,2nd
Nipple pain,pap pain,pap pain,Lip pain,Unmatched,2nd
Nipple pain,nipple infliction,nipple infliction,West Nile viral infection,Unmatched,2nd
Nodal rhythm,nodal beat,nodal beat,Total complement activity test,Unmatched,2nd
Nodal rhythm,nodal round,nodal round,Total sperm count decreased,Unmatched,2nd
Non-small cell lung cancer stage II,non small cell lung cancer stage 2,non small cell lung cancer stage 2,Non-small cell lung cancer stage I,Unmatched,2nd
Non-small cell lung cancer stage III,non small cell lung cancer stage 3,non small cell lung cancer stage 3,Non-small cell lung cancer stage I,Unmatched,2nd
Non-small cell lung cancer stage IIIA,not small cell lung cancer stage iiia,not small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung Cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer stagy iiia,non small cell lung cancer stagy iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer stager iiia,non small cell lung cancer stager iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer stagey iiia,non small cell lung cancer stagey iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,not small cell lung cancer stage iiib,not small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cell lung Cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cell lung cancer stagy iiib,non small cell lung cancer stagy iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cell lung cancer stager iiib,non small cell lung cancer stager iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cell lung cancer stagey iiib,non small cell lung cancer stagey iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IV,non small cell lung cancer stage 4,non small cell lung cancer stage 4,Non-small cell lung cancer stage I,Unmatched,2nd
Non-Hodgkin's lymphoma stage II,non hodgkin's lymphoma stage 2,non hodgkin's lymphoma stage 2,Non-Hodgkin's lymphoma unspecified histology aggressive stage I,Unmatched,2nd
Non-Hodgkin's lymphoma stage III,non hodgkin's lymphoma stage 3,non hodgkin's lymphoma stage 3,Non-Hodgkin's lymphoma unspecified histology aggressive stage I,Unmatched,2nd
Non-Hodgkin's lymphoma stage IV,non hodgkin's lymphoma stage 4,non hodgkin's lymphoma stage 4,Non-Hodgkin's lymphoma unspecified histology aggressive stage I,Unmatched,2nd
Normal labour,normal dig,normal dig,Lip and/or oral cavity cancer stage III,Unmatched,2nd
Obesity,obese,obese,Child abuse,Unmatched,2nd
Obstruction gastric,block gastric,block gastric,Blood gastrin decreased,Unmatched,2nd
Oedema,edematous,edematous,Oedematous kidney,Unmatched,2nd
Oedema,dropsy,dropsy,Biopsy anus,Unmatched,2nd
Oedema,hydrops,hydrops,Endolymphatic hydrops,Unmatched,2nd
Oedema,dropsical,dropsical,Tropical eosinophilia,Unmatched,2nd
Oedema mucosal,dropsy mucosal,dropsy mucosal,Biopsy mucosa normal,Unmatched,2nd
Oedema peripheral,dropsy peripheral,dropsy peripheral,Biopsy peripheral nerve abnormal,Unmatched,2nd
Oesophageal adenocarcinoma stage II,oesophageal adenocarcinoma stage 2,oesophageal adenocarcinoma stage 2,Oesophageal adenocarcinoma stage I,Unmatched,2nd
Oesophageal adenocarcinoma stage III,oesophageal adenocarcinoma stage 3,oesophageal adenocarcinoma stage 3,Oesophageal adenocarcinoma stage I,Unmatched,2nd
Oesophageal adenocarcinoma stage IV,oesophageal adenocarcinoma stage 4,oesophageal adenocarcinoma stage 4,Oesophageal adenocarcinoma stage I,Unmatched,2nd
Oesophageal pain,oesophageal ail,oesophageal ail,Oesophageal squamous cell carcinoma stage III,Unmatched,2nd
Oesophageal squamous cell carcinoma stage II,oesophageal squamous cell carcinoma stage 2,oesophageal squamous cell carcinoma stage 2,Oesophageal squamous cell carcinoma stage I,Unmatched,2nd
Oesophageal squamous cell carcinoma stage III,oesophageal squamous cell carcinoma stage 3,oesophageal squamous cell carcinoma stage 3,Oesophageal squamous cell carcinoma stage I,Unmatched,2nd
Oesophageal squamous cell carcinoma stage IV,oesophageal squamous cell carcinoma stage 4,oesophageal squamous cell carcinoma stage 4,Oesophageal squamous cell carcinoma stage I,Unmatched,2nd
Oesophageal tuberculosis,oesophageal T.B.,oesophageal t.b,Acquired oesophageal web,Unmatched,2nd
Oil acne,inunction acne,inunction acne,Infection in an immunocompromised host,Unmatched,2nd
Optic nerve cupping,optic nerve cup,optic nerve cup,Optic nerve cup/disc ratio decreased,Unmatched,2nd
Oral discharge,oral unload,oral unload,Viral load decreased,Unmatched,2nd
Oral discharge,oral clearing,oral clearing,Circumstance or information capable of leading to device use error,Unmatched,2nd
Oral discharge,oral sack,oral sack,Oral mucosal scar,Unmatched,2nd
Oral discharge,oral run,oral run,Total lung capacity abnormal,Unmatched,2nd
Oral discharge,oral spark,oral spark,Total sperm count,Unmatched,2nd
Oral discharge,oral arc,oral arc,Barium meal and follow through abnormal,Unmatched,2nd
Oral discharge,oral ejection,oral ejection,Multiple organ transplant rejection,Unmatched,2nd
Oral discharge,oral fire,oral fire,Total bile acids,Unmatched,2nd
Oral discharge,oral clear,oral clear,Anal pap smear,Unmatched,2nd
Oral discharge,oral vent,oral vent,Portal vein phlebitis,Unmatched,2nd
Oral discomfort,oral sore,oral sore,Vocal cord paralysis,Unmatched,2nd
Oral mucosal blistering,oral mucosal scald,oral mucosal scald,Oral mucosal scar,Unmatched,2nd
Oral pain,viva pain,viva pain,Exposure via skin contact,Unmatched,2nd
Oral pain,oral infliction,oral infliction,Viral infection,Unmatched,2nd
Oral pain,oral ail,oral ail,Total bile acids increased,Unmatched,2nd
Oral pain,oral hurt,oral hurt,Portal shunt procedure,Unmatched,2nd
Orbit atrophy,arena atrophy,arena atrophy,Renal atrophy,Unmatched,2nd
Orgasm abnormal,come abnormal,come abnormal,Biopsy bone normal,Unmatched,2nd
Oropharyngeal cancer stage II,oropharyngeal cancer stage 2,oropharyngeal cancer stage 2,Oropharyngeal cancer stage I,Unmatched,2nd
Oropharyngeal cancer stage III,oropharyngeal cancer stage 3,oropharyngeal cancer stage 3,Oropharyngeal cancer stage I,Unmatched,2nd
Ovarian repair,ovarian fix,ovarian fix,Ovarian dysgerminoma stage III,Unmatched,2nd
Ovarian rupture,ovarian bust,ovarian bust,Malignant ovarian cyst,Unmatched,2nd
Overdose,o.d.,o.d,Myoclonic epilepsy and ragged-red fibres,Unmatched,2nd
Overweight,adiposis,adiposis,Acidosis,Unmatched,2nd
Overweight,stout,stout,Short stature,Unmatched,2nd
Overweight,heavy,heavy,Blood heavy metal test,Unmatched,2nd
Overwork,exploitive,exploitive,Intermittent explosive disorder,Unmatched,2nd
Overwork,exploitation,exploitation,Scrotal exploration,Unmatched,2nd
Pain,infliction,infliction,Infection,Unmatched,2nd
Pain,ail,ail,Ingrowing nail,Unmatched,2nd
Pain,painful,painful,Painful erection,Unmatched,2nd
Pain,ailment,ailment,Silent thyroiditis,Unmatched,2nd
Pain,hurting,hurting,Burning sensation,Unmatched,2nd
Pain,trouble,trouble,Barium double contrast,Unmatched,2nd
Pain,hurt,hurt,Aura,Unmatched,2nd
Pain,bother,bother,Kosher diet,Unmatched,2nd
Pain in jaw,infliction in jaw,infliction in jaw,HIV infection CDC Group IV subgroup A,Unmatched,2nd
Pain of skin,hurt of skin,hurt of skin,First degree chemical burn of skin,Unmatched,2nd
Pain prophylaxis,infliction prophylaxis,infliction prophylaxis,Opportunistic infection prophylaxis,Unmatched,2nd
Pallor,pale,pale,Gaze palsy,Unmatched,2nd
Pallor,wan,wan,Ear pain,Unmatched,2nd
Pallor,wanness,wanness,Diaphragm muscle weakness,Unmatched,2nd
Pallor,lurid,lurid,Fluid retention,Unmatched,2nd
Pallor,livid,livid,Lipids,Unmatched,2nd
Pallor,lividity,lividity,Abdominal rigidity,Unmatched,2nd
Palpitations,vibration,vibration,Joint vibration,Unmatched,2nd
Palpitations,quiver,quiver,Liver abscess,Unmatched,2nd
Palpitations,vibrate,vibrate,Nitrate compound therapy,Unmatched,2nd
Palpitations,shaky,shaky,Shawl scrotum,Unmatched,2nd
Palpitations,vibrational,vibrational,Joint vibration,Unmatched,2nd
Palpitations,shake,shake,Product shape issue,Unmatched,2nd
Palpitations,shaking,shaking,Choking,Unmatched,2nd
Pancreatic enzyme abnormality,pancreatic enzyme abnormal,pancreatic enzyme abnormal,Pancreatic enzymes normal,Unmatched,2nd
Pancreatic injury,pancreatic hurt,pancreatic hurt,Pancreatic duct dilatation,Unmatched,2nd
Papilloma,villoma,villoma,Biloma,Unmatched,2nd
Paracentesis eye,paracentesis heart,paracentesis heart,Paracentesis ear abnormal,Unmatched,2nd
Paracentesis eye abnormal,paracentesis heart abnormal,paracentesis heart abnormal,Paracentesis ear normal,Unmatched,2nd
Paracentesis eye normal,paracentesis heart normal,paracentesis heart normal,Paracentesis ear normal,Unmatched,2nd
Paralysis,paralytical,paralytical,Paralytic lagophthalmos,Unmatched,2nd
Paralysis,palsy,palsy,Cerebral palsy,Unmatched,2nd
Paralysis,paralytic,paralytic,Paralytic lagophthalmos,Unmatched,2nd
Paranasal sinus and nasal cavity malignant neoplasm stage II,paranasal sinus and nasal cavity malignant neoplasm stage 2,paranasal sinus and nasal cavity malignant neoplasm stage 2,Paranasal sinus and nasal cavity malignant neoplasm stage I,Unmatched,2nd
Paranasal sinus and nasal cavity malignant neoplasm stage III,paranasal sinus and nasal cavity malignant neoplasm stage 3,paranasal sinus and nasal cavity malignant neoplasm stage 3,Paranasal sinus and nasal cavity malignant neoplasm stage I,Unmatched,2nd
Paranasal sinus and nasal cavity malignant neoplasm stage IV,paranasal sinus and nasal cavity malignant neoplasm stage 4,paranasal sinus and nasal cavity malignant neoplasm stage 4,Paranasal sinus and nasal cavity malignant neoplasm stage I,Unmatched,2nd
Parity,para,para,Ear pain,Unmatched,2nd
Parity,parous,parous,Serous retinopathy,Unmatched,2nd
Past-pointing,past point,past point,Blast cell count increased,Unmatched,2nd
Past-pointing,past charge,past charge,Post inflammatory pigmentation change,Unmatched,2nd
Past-pointing,past head,past head,Infrapatellar fat pad inflammation,Unmatched,2nd
Past-pointing,past taper,past taper,Extranodal marginal zone B-cell lymphoma (MALT type),Unmatched,2nd
Past-pointing,past aim,past aim,AST/ALT ratio abnormal,Unmatched,2nd
Past-pointing,past level,past level,Graft versus host disease in liver,Unmatched,2nd
Past-pointing,past luff,past luff,Graft versus host disease in lung,Unmatched,2nd
PCO2 decreased,pco2 fall,pco2 fall,SARS-CoV-2 test false positive,Unmatched,2nd
Pelvic adhesions,pelvic bond,pelvic bond,X-ray of pelvis and hip,Unmatched,2nd
Pelvic mass,pelvic wad,pelvic wad,X-ray of pelvis and hip abnormal,Unmatched,2nd
Pelvic mass,pelvic muckle,pelvic muckle,Pelvic floor muscle training,Unmatched,2nd
Pelvic mass,pelvic heap,pelvic heap,X-ray of pelvis and hip abnormal,Unmatched,2nd
Pelvic mass,pelvic flock,pelvic flock,Pelvic floor stimulation,Unmatched,2nd
Pelvic pain,pelvic ail,pelvic ail,X-ray of pelvis and hip abnormal,Unmatched,2nd
Penile pain,penile infliction,penile infliction,West Nile viral infection,Unmatched,2nd
Penis disorder,penis upset,penis upset,Penile prosthesis user,Unmatched,2nd
Pericardial excision,pericardial cut,pericardial cut,Pericardial cyst resection,Unmatched,2nd
Peripheral coldness,peripheral cool,peripheral cool,Peripheral T-cell lymphoma unspecified recurrent,Unmatched,2nd
Peripheral coldness,peripheral cold,peripheral cold,Peripheral T-cell lymphoma unspecified recurrent,Unmatched,2nd
Peripheral coldness,peripheral icy,peripheral icy,Peripheral T-cell lymphoma unspecified stage II,Unmatched,2nd
Perseveration,persistence,persistence,Hepatitis chronic persistent,Unmatched,2nd
pH urine,ph pee,ph pee,Ex vivo gene therapy,Unmatched,2nd
Pharyngeal cancer stage 0,pharyngeal Cancer stage 0,pharyngeal cancer stage 0,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage 0,pharyngeal cancer stagy 0,pharyngeal cancer stagy 0,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage 0,pharyngeal cancer stager 0,pharyngeal cancer stager 0,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage 0,pharyngeal cancer stagey 0,pharyngeal cancer stagey 0,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,pharyngeal Cancer stage i,pharyngeal cancer stage i,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,pharyngeal cancer stagy i,pharyngeal cancer stagy i,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,pharyngeal cancer stager i,pharyngeal cancer stager i,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,pharyngeal cancer stagey i,pharyngeal cancer stagey i,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,pharyngeal cancer stage I,pharyngeal cancer stage i,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,pharyngeal cancer stage 1,pharyngeal cancer stage 1,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage II,pharyngeal Cancer stage ii,pharyngeal cancer stage ii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage II,pharyngeal cancer stagy ii,pharyngeal cancer stagy ii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage II,pharyngeal cancer stager ii,pharyngeal cancer stager ii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage II,pharyngeal cancer stagey ii,pharyngeal cancer stagey ii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage II,pharyngeal cancer stage II,pharyngeal cancer stage ii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage II,pharyngeal cancer stage 2,pharyngeal cancer stage 2,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage III,pharyngeal Cancer stage iii,pharyngeal cancer stage iii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage III,pharyngeal cancer stagy iii,pharyngeal cancer stagy iii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage III,pharyngeal cancer stager iii,pharyngeal cancer stager iii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage III,pharyngeal cancer stagey iii,pharyngeal cancer stagey iii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage III,pharyngeal cancer stage 3,pharyngeal cancer stage 3,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage III,pharyngeal cancer stage III,pharyngeal cancer stage iii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage IV,pharyngeal Cancer stage iv,pharyngeal cancer stage iv,Laryngeal cancer stage IV,Unmatched,2nd
Pharyngeal cancer stage IV,pharyngeal cancer stagy iv,pharyngeal cancer stagy iv,Laryngeal cancer stage IV,Unmatched,2nd
Pharyngeal cancer stage IV,pharyngeal cancer stager iv,pharyngeal cancer stager iv,Laryngeal cancer stage IV,Unmatched,2nd
Pharyngeal cancer stage IV,pharyngeal cancer stagey iv,pharyngeal cancer stagey iv,Laryngeal cancer stage IV,Unmatched,2nd
Pharyngeal cancer stage IV,pharyngeal cancer stage IV,pharyngeal cancer stage iv,Laryngeal cancer stage IV,Unmatched,2nd
