MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Mouth cyst,sass cyst,lip cyst,HIV test negative,Unmatched,2nd
Movement disorder,cause disorder,induced disorder,Substance-induced psychotic disorder,Unmatched,2nd
Movement disorder,effort disorder,sweat disorder,Sweat gland disorder,Unmatched,2nd
Movement disorder,front disorder,breast disorder,Breast disorder female,Unmatched,2nd
Movement disorder,move disorder,affecting disorder,Seasonal affective disorder,Unmatched,2nd
Movement disorder,motility disorder,motility disorder,Oesophageal motility disorder,Unmatched,2nd
Mucocutaneous ulceration,mucocutaneous ulcerous,mucocutaneous ulcer,Epstein Barr virus positive mucocutaneous ulcer,Unmatched,2nd
Mucocutaneous ulceration,mucocutaneous ulcer,mucocutaneous ulcer,Epstein Barr virus positive mucocutaneous ulcer,Unmatched,2nd
Mucocutaneous ulceration,mucocutaneous ulcerate,mucocutaneous ulcer,Epstein Barr virus positive mucocutaneous ulcer,Unmatched,2nd
Mucopolysaccharidosis IV,mucopolysaccharidosis 4,mucopolysaccharidosis 4,Mucopolysaccharidosis V,Unmatched,2nd
Muscle atrophy,muscular atrophy,muscular atrophy,Spinal muscular atrophy,Unmatched,2nd
Muscle disorder,muscular disorder,muscular disorder,Penile vascular disorder,Unmatched,2nd
Muscle haemorrhage,muscular haemorrhage,muscular haemorrhage,Vascular anastomotic haemorrhage,Unmatched,2nd
Muscle injury,muscular injury,muscular injury,Intra-abdominal vascular injury,Unmatched,2nd
Muscle release,muscle going,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle spill,muscle fall,Smooth muscle cell neoplasm,Unmatched,2nd
Muscle release,muscle pass,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle departure,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle exit,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle loss,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle depart,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle go,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle expire,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle release,muscle passing,muscle loss,Muscle mass percentage,Unmatched,2nd
Muscle rupture,muscular rupture,muscular rupture,Macular rupture,Unmatched,2nd
Muscle suture,muscular suture,muscular suture,Macular rupture,Unmatched,2nd
Muscular weakness,brawn weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Muscular weakness,sinewy weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Muscular weakness,brawny weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Muscular weakness,brawniness weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Muscular weakness,muscularity weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Muscular weakness,heftiness weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Muscular weakness,sinew weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Muscular weakness,muscle weakness,muscle weakness,Respiratory muscle weakness,Unmatched,2nd
Mutism,mute,damp,Cyclic AMP,Unmatched,2nd
Nail discolouration,blast discolouration,blast discolouration,Breast milk discolouration,Unmatched,2nd
Nail discolouration,smasher discolouration,blast discolouration,Breast milk discolouration,Unmatched,2nd
Nail discolouration,boom discolouration,blast discolouration,Breast milk discolouration,Unmatched,2nd
Nail discolouration,nail stain,nail stain,Anal skin tag excision,Unmatched,2nd
Nail discomfort,nail irritation,nail irritation,Nasal sinus irrigation,Unmatched,2nd
Nail disorder,blast disorder,blast disorder,Breast disorder female,Unmatched,2nd
Nail disorder,smasher disorder,blast disorder,Breast disorder female,Unmatched,2nd
Nail disorder,boom disorder,blast disorder,Breast disorder female,Unmatched,2nd
Nail disorder,nail trouble,nail pain,Pain in extremity,Unmatched,2nd
Nail pitting,nail pit,nail pit,Anal pap smear abnormal,Unmatched,2nd
Nail pitting,nail scar,nail scar,Anal pap smear,Unmatched,2nd
Nail pitting,nail mark,nail mark,Abdominal wall mass,Unmatched,2nd
Nail pitting,nail stone,nail stone,NIH stroke scale abnormal,Unmatched,2nd
Nasal cavity packing,nasal cavity take,nasal cavity take,Paranasal sinus and nasal cavity malignant neoplasm stage I,Unmatched,2nd
Nasal dryness,nasal sobriety,nasal gravity,Nasal cavity packing,Unmatched,2nd
Nasal inflammation,nasal red,nasal red,Nail bed bleeding,Unmatched,2nd
Nasal inflammation,nasal redness,nasal red,Nail bed bleeding,Unmatched,2nd
Nasopharyngeal cancer stage II,nasopharyngeal cancer stage 2,nasopharyngeal cancer stage 2,Nasopharyngeal cancer stage I,Unmatched,2nd
Nasopharyngeal cancer stage III,nasopharyngeal cancer stage 3,nasopharyngeal cancer stage 3,Nasopharyngeal cancer stage I,Unmatched,2nd
Nasopharyngeal cancer stage IV,nasopharyngeal cancer stage 4,nasopharyngeal cancer stage 4,Nasopharyngeal cancer stage I,Unmatched,2nd
Nausea,sickness,sickness,Morning sickness,Unmatched,2nd
Nausea,nauseous,sickness,Morning sickness,Unmatched,2nd
Nausea,sick,sick,Euthyroid sick syndrome,Unmatched,2nd
Nausea,nauseate,sickness,Morning sickness,Unmatched,2nd
Necrosis,gangrene,gangrene,Arteriosclerotic gangrene,Unmatched,2nd
Necrosis,gangrenous,gangrenous,Cellulitis gangrenous,Unmatched,2nd
Negativism,negativity,negative,Negative thoughts,Unmatched,2nd
Negativism,negative,negative,Negative thoughts,Unmatched,2nd
Negativism,negativeness,negative,Negative thoughts,Unmatched,2nd
Neoplasm,tumor,tumour,Glomus tumour,Unmatched,2nd
Neoplasm,tumour,tumour,Glomus tumour,Unmatched,2nd
Neoplasm,neoplastic,tumour,Glomus tumour,Unmatched,2nd
Neoplasm malignant,tumor malignant,tumour malignant,Bone giant cell tumour malignant,Unmatched,2nd
Neoplasm malignant,tumour malignant,tumour malignant,Bone giant cell tumour malignant,Unmatched,2nd
Neoplasm malignant,neoplastic malignant,tumour malignant,Bone giant cell tumour malignant,Unmatched,2nd
Nerve block,nerve obstruction,nerve obstruction,Sympathetic nerve destruction,Unmatched,2nd
Nerve graft,face graft,face graft,Male genital tract tuberculosis,Unmatched,2nd
Nervousness,jitteriness,jittery,Device battery explosion,Unmatched,2nd
Nervousness,jumpiness,jittery,Device battery explosion,Unmatched,2nd
Nervousness,jittery,jittery,Device battery explosion,Unmatched,2nd
Nervousness,restiveness,jittery,Device battery explosion,Unmatched,2nd
Nervousness,jumpy,jittery,Device battery explosion,Unmatched,2nd
Nervousness,restive,jittery,Device battery explosion,Unmatched,2nd
Nervousness,nervous,nervous,Nervous system neoplasm,Unmatched,2nd
Nipple disorder,tit disorder,breast disorder,Breast disorder female,Unmatched,2nd
Nipple disorder,pap disorder,pap disorder,Lip disorder,Unmatched,2nd
Nipple infection,pap infection,pap infection,Lip infection,Unmatched,2nd
Nipple pain,tit pain,breast pain,Breast cancer in situ,Unmatched,2nd
Nipple pain,pap pain,pap pain,Lip pain,Unmatched,2nd
Nodal rhythm,nodal round,nodal round,Total sperm count decreased,Unmatched,2nd
Non-small cell lung cancer stage II,non small cell lung cancer stage 2,non small cell lung cancer stage 2,Non-small cell lung cancer stage I,Unmatched,2nd
Non-small cell lung cancer stage III,non small cell lung cancer stage 3,non small cell lung cancer stage 3,Non-small cell lung cancer stage I,Unmatched,2nd
Non-small cell lung cancer stage IIIA,not small cell lung cancer stage iiia,not small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non belittled cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non minuscule cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non diminished cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non modestness cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non smallness cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non littleness cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non little cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cubicle lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cellular_telephone lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cadre lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small prison_cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small mobile_phone lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell_phone lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small jail_cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small electric_cell lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cellphone lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cellular lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cellular_phone lung cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung malignant_neoplastic_disease stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancerous stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung Cancer stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer point iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer stagy iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer representation iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer represent iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer microscope_stage iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer stager iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer presentment iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer stagecoach iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer arrange iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non small cell lung cancer stagey iiia,non small cell lung cancer stage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,not small cell lung cancer stage iiib,not small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non belittled cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non minuscule cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non diminished cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non modestness cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non smallness cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non littleness cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non little cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cubicle lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cellular_telephone lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cadre lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small prison_cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small mobile_phone lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cell_phone lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small jail_cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small electric_cell lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cellphone lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cellular lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cellular_phone lung cancer stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cell lung malignant_neoplastic_disease stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non small cell lung cancerous stage iiib,non small cell lung cancer stage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
