MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Coagulation factor X level increased,coagulation factor x horizontal_surface increased,coagulation factor x level increased,Coagulation factor V level increased,Unmatched,4th
Coagulation factor X level increased,coagulation factor x flatness increased,coagulation factor x level increased,Coagulation factor V level increased,Unmatched,4th
Coagulation factor X level increased,coagulation factor x leveler increased,coagulation factor x level increased,Coagulation factor V level increased,Unmatched,4th
Coagulation factor X level increased,coagulation factor x unwavering increased,coagulation factor x level increased,Coagulation factor V level increased,Unmatched,4th
Coagulation factor X level increased,coagulation factor x even increased,coagulation factor x level increased,Coagulation factor V level increased,Unmatched,4th
Coagulation factor X level increased,coagulation factor x evenness increased,coagulation factor x level increased,Coagulation factor V level increased,Unmatched,4th
Coagulation factor X level increased,coagulation factor x level increase,coagulation factor x level increased,Coagulation factor V level increased,Unmatched,4th
Coagulation factor XII level,coagulation factoring xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor_out xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation genetical xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation ingredient xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factorization xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation compose xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation divisor xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factorize xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation cistron xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factorisation xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor_in xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation genic xii level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor XII level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor twelve level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor dozen level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii story,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii leveller,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii tear_down,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii storey,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii stratum,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii raze,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii planeness,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii razing,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii dismantle,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii even_out,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii spirit_level,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii pull_down,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii tied,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii rase,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii level_off,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii horizontal_surface,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii flatness,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii leveler,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii unwavering,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii even,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level,coagulation factor xii evenness,coagulation factor xii level,Coagulation factor XI level,Unmatched,4th
Coagulation factor XII level decreased,coagulation factoring xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor_out xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation genetical xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation ingredient xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factorization xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation compose xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation divisor xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factorize xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation cistron xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factorisation xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor_in xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation genic xii level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor XII level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor twelve level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor dozen level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii story decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii leveller decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii tear_down decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii storey decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii stratum decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii raze decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii planeness decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii razing decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii dismantle decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii even_out decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii spirit_level decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii pull_down decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii tied decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii rase decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii level_off decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii horizontal_surface decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii flatness decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii leveler decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii unwavering decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
Coagulation factor XII level decreased,coagulation factor xii even decreased,coagulation factor xii level decreased,Coagulation factor VII level increased,Unmatched,4th
