MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Granuloma,granulomatous,granulomatous,Chronic granulomatous disease,Unmatched,5th
Groin pain,mole pain,mole pain,Product dose omission in error,Unmatched,5th
Groin pain,groyne pain,mole pain,Product dose omission in error,Unmatched,5th
Groin pain,breakwater pain,mole pain,Product dose omission in error,Unmatched,5th
Groin pain,seawall pain,mole pain,Product dose omission in error,Unmatched,5th
Groin pain,jetty pain,mole pain,Product dose omission in error,Unmatched,5th
Haemoglobin,Hb,hb,HBV-DNA polymerase increased,Unmatched,5th
Haemoglobin abnormal,Hb abnormal,hb abnormal,Blood creatine phosphokinase MB abnormal,Unmatched,5th
Haemoglobin decreased,Hb decreased,hb decreased,Vitamin B1 increased,Unmatched,5th
Haemoglobin increased,Hb increased,hb increased,Vitamin B1 increased,Unmatched,5th
Haemoglobin normal,Hb normal,hb normal,Blood creatine phosphokinase MB abnormal,Unmatched,5th
Haemoglobin S decreased,Hb s decreased,hb s decreased,Protein induced by vitamin K absence or antagonist II increased,Unmatched,5th
Haemoglobin S increased,Hb s increased,hb s increased,Protein induced by vitamin K absence or antagonist II increased,Unmatched,5th
Hair disorder,hair trouble,hair pain,HAIR-AN syndrome,Unmatched,5th
Hallucination,delude,false,Urine glucose false positive,Unmatched,5th
Hallucination,hallucinate,delusion,Somatic delusion,Unmatched,5th
Hallucination,delusion,delusion,Somatic delusion,Unmatched,5th
Hallucination,delusional,delusional,"Delusional disorder, grandiose type",Unmatched,5th
Head banging,head get_laid,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head fucker,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head have_sex,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head jazz,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head sleep_together,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head have_it_off,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head screwing,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head get_it_on,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head fuck,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head bonk,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head have_intercourse,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head screw,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head have_it_away,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head know,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head fucking,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head make_love,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head bed,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head lie_with,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head eff,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head roll_in_the_hay,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head sleep_with,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head have_a_go_at_it,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head be_intimate,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head love,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head lover,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head bang,head bed,Head and neck cancer metastatic,Unmatched,5th
Head banging,head do_it,head bed,Head and neck cancer metastatic,Unmatched,5th
Head injury,head wound,head wound,Red blood cell count abnormal,Unmatched,5th
Head injury,head hurt,head pain,Heel fat pad syndrome,Unmatched,5th
Headache,concern,related,Suture related complication,Unmatched,5th
Headache,vexation,irritation,Scrotal irritation,Unmatched,5th
Headache,worry,care,Preoperative care,Unmatched,5th
Heart rate,central rate,central rate,"Follicle centre lymphoma, follicular grade I, II, III stage I",Unmatched,5th
Heart rate,centre rate,centre rate,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,5th
Heart rate,heart place,heart home,"Ear, nose and throat examination abnormal",Unmatched,5th
Heart transplant,core transplant,core transplant,Complications of bone marrow transplant,Unmatched,5th
Hepatitis E,hepatitis east,hepatitis east,Hepatitis viral test negative,Unmatched,5th
Hepatitis F,hepatitis farad,hepatitis f,Hepatitis E,Unmatched,5th
Hepatitis F,hepatitis atomic_number_9,hepatitis f,Hepatitis E,Unmatched,5th
Hepatitis F,hepatitis F,hepatitis f,Hepatitis E,Unmatched,5th
Hepatitis F,hepatitis fluorine,hepatitis f,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis gravitational_constant,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis one_thousand,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis 1000,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis constant_of_gravitation,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis M,hepatitis m,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis gee,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis yard,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis G,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis gm,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis deoxyguanosine_monophosphate,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis gramme,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis universal_gravitational_constant,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis thousand,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis gibibyte,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis K,hepatitis k,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis chiliad,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis gigabyte,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis thou,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis grand,hepatitis g,Hepatitis E,Unmatched,5th
Hepatitis G,hepatitis GB,hepatitis gb,Hepatitis B reactivation,Unmatched,5th
Hepatitis H,hepatitis hydrogenate,hepatitis h,Hepatitis E,Unmatched,5th
Hepatitis H,hepatitis henry,hepatitis h,Hepatitis E,Unmatched,5th
Hepatitis H,hepatitis enthalpy,hepatitis h,Hepatitis E,Unmatched,5th
Hepatitis H,hepatitis atomic_number_1,hepatitis h,Hepatitis E,Unmatched,5th
Hepatitis H,hepatitis total_heat,hepatitis h,Hepatitis E,Unmatched,5th
Hepatitis H,hepatitis H,hepatitis h,Hepatitis E,Unmatched,5th
Hepatitis H,hepatitis heat_content,hepatitis h,Hepatitis E,Unmatched,5th
Heterosexuality,straight,flat,Flat anterior chamber of eye,Unmatched,5th
Hirsutism,hirsuteness,hairy,Hair disorder,Unmatched,5th
Hirsutism,hirsute,hairy,Hair disorder,Unmatched,5th
HIV infection CDC Group II,hiv infection cdc group 2,hiv infection cdc group 2,HIV infection CDC Group IV subgroup D,Unmatched,5th
HIV infection CDC Group III,hiv infection cdc group 3,hiv infection cdc group 3,HIV infection CDC Group IV subgroup E,Unmatched,5th
HIV test,hiv trial,hiv trial,Lip and/or oral cavity cancer stage II,Unmatched,5th
HIV test,hiv run,hiv work,Lip and/or oral cavity cancer stage I,Unmatched,5th
Hodgkin's disease stage II,hodgkin's disease stage 2,hodgkin's disease stage 2,Hodgkin's disease lymphocyte predominance stage I subdiaphragm,Unmatched,5th
Hodgkin's disease stage III,hodgkin's disease stage 3,hodgkin's disease stage 3,Hodgkin's disease lymphocyte predominance stage I subdiaphragm,Unmatched,5th
Homosexuality,queer,cross,Gross motor delay,Unmatched,5th
Hostility,hostile,aggression,Non-Hodgkin's lymphoma unspecified histology aggressive recurrent,Unmatched,5th
Hostility,aggress,aggression,Non-Hodgkin's lymphoma unspecified histology aggressive recurrent,Unmatched,5th
Hostility,aggression,aggression,Non-Hodgkin's lymphoma unspecified histology aggressive recurrent,Unmatched,5th
Hunger,craving,craving,Phobia of driving,Unmatched,5th
Hunger,thirst,thirst,Burns first degree,Unmatched,5th
Hypersensitivity,hypersensitive,allergic,Nephritis allergic,Unmatched,5th
Illusion,illusional,delusion,Somatic delusion,Unmatched,5th
Illusion,delude,false,Urine glucose false positive,Unmatched,5th
Illusion,illusionary,delusion,Somatic delusion,Unmatched,5th
Illusion,head_game,delusion,Somatic delusion,Unmatched,5th
Illusion,semblance,colour,Product colour issue,Unmatched,5th
Illusion,magic,magic,Panic attack,Unmatched,5th
Illusion,delusion,delusion,Somatic delusion,Unmatched,5th
Illusion,magical,magical,Radical mastectomy,Unmatched,5th
Immobile,immobilize,block,Trifascicular block,Unmatched,5th
Immobile,fast,fast,HIV test false positive,Unmatched,5th
Immunoglobulins,Ig,ig,IgM nephropathy,Unmatched,5th
Immunoglobulins abnormal,Ig abnormal,ig abnormal,Apolipoprotein A-II normal,Unmatched,5th
Immunoglobulins decreased,Ig decreased,ig decreased,Vitamin B1 increased,Unmatched,5th
Immunoglobulins increased,Ig increased,ig increased,Vitamin B1 increased,Unmatched,5th
Immunoglobulins normal,Ig normal,ig normal,Apolipoprotein A-II normal,Unmatched,5th
Indifference,numb,numb,Limb discomfort,Unmatched,5th
Infant,babyhood,child,Clumsy child syndrome,Unmatched,5th
Infant,babe,baby,Premature baby death,Unmatched,5th
Infant,baby,baby,Premature baby death,Unmatched,5th
Infection,transmission,transmission,Indirect infection transmission,Unmatched,5th
Infection,infect,infected,Infected bunion,Unmatched,5th
Infection,infectious,infectious,Enterocolitis infectious,Unmatched,5th
Infertility,infertile,infertile,Infantile scurvy,Unmatched,5th
Infertility,sterile,sterile,Administration site abscess sterile,Unmatched,5th
Inflammation scan,red scan,red scan,X-ray therapy to skin,Unmatched,5th
Inflammation scan,redness scan,red scan,X-ray therapy to skin,Unmatched,5th
Injury,wound,wound,Wound infection,Unmatched,5th
Injury,trauma,trauma,Cranial nerve injury secondary to birth trauma,Unmatched,5th
Injury,hurt,pain,Back pain,Unmatched,5th
Injury,traumatic,traumatic,Glaucoma traumatic,Unmatched,5th
Intestinal infarction,enteral infarction,enteral infarction,Central nervous system fungal infection,Unmatched,5th
Iron deficiency,Fe deficiency,fe deficiency,Neuropathy vitamin B6 deficiency,Unmatched,5th
Irritability,fussiness,cross,Gross motor delay,Unmatched,5th
Irritability,crossness,cross,Gross motor delay,Unmatched,5th
Irritability,temper,mood,Blood gold increased,Unmatched,5th
Irritability,fussy,cross,Gross motor delay,Unmatched,5th
Irritability,choler,anger,Bladder cancer,Unmatched,5th
Jaundice,bitterness,acid,Blood lactic acid,Unmatched,5th
Jaundice,acerbity,acid,Blood lactic acid,Unmatched,5th
Jaundice,icteric,yellow,Acute yellow liver atrophy,Unmatched,5th
Jaundice,acerbic,acid,Blood lactic acid,Unmatched,5th
Jaundice,bitter,acid,Blood lactic acid,Unmatched,5th
Jaundice,icterus,icterus,Sarcoma uterus,Unmatched,5th
Job change,job shift,job shift,Peripheral neuroepithelioma of soft tissue,Unmatched,5th
Joint deposit,joint position,joint position,CSF red blood cell count positive,Unmatched,5th
Joint injection,stick injection,sting injection,Urethral stent insertion,Unmatched,5th
Lacrimation decreased,water decreased,water decreased,Glomerular filtration rate decreased,Unmatched,5th
Lacrimation decreased,tearing decreased,tear decreased,Thymol turbidity test increased,Unmatched,5th
Lacrimation decreased,tear decreased,tear decreased,Thymol turbidity test increased,Unmatched,5th
Lacrimation disorder,tearing disorder,tear disorder,Foetal heart rate disorder,Unmatched,5th
Lacrimation disorder,tear disorder,tear disorder,Foetal heart rate disorder,Unmatched,5th
Lacrimation increased,water increased,water increased,Glomerular filtration rate decreased,Unmatched,5th
Lacrimation increased,tearing increased,tear increased,Thymol turbidity test increased,Unmatched,5th
Lacrimation increased,tear increased,tear increased,Thymol turbidity test increased,Unmatched,5th
Lead urine,Pb urine,pb urine,pH urine normal,Unmatched,5th
Lead urine,lead water,lead water,Peak expiratory flow rate normal,Unmatched,5th
Legal problem,legal trouble,legal pain,Renal vein compression,Unmatched,5th
Lentigo,lentiginous,lentiginous,Acral lentiginous melanoma stage III,Unmatched,5th
Lethargy,flatness,level,Drug level,Unmatched,5th
Lice infestation,lice plague,lice plague,Application site plaque,Unmatched,5th
Life support,life sustain,life prolonged,Clot retraction time prolonged,Unmatched,5th
Life support,life sustenance,life prolonged,Clot retraction time prolonged,Unmatched,5th
Life support,life sustainable,life prolonged,Clot retraction time prolonged,Unmatched,5th
Life support,life stand,life base,Infusion site mass,Unmatched,5th
Lip discolouration,lip stain,lip stain,"Follicle centre lymphoma, follicular grade I, II, III stage II",Unmatched,5th
Listless,dispiritedness,lower,Lower gastrointestinal perforation,Unmatched,5th
Listless,dispirited,lower,Lower gastrointestinal perforation,Unmatched,5th
Liver transplant,liver grafting,liver graft,Lower respiratory tract infection bacterial,Unmatched,5th
Liver transplant,liver graft,liver graft,Lower respiratory tract infection bacterial,Unmatched,5th
Lividity,pallid,sick,Tick paralysis,Unmatched,5th
Lividity,pale,pale,Pseudohermaphroditism male,Unmatched,5th
Lividity,pallidness,pale,Pseudohermaphroditism male,Unmatched,5th
Lividity,wan,sick,Tick paralysis,Unmatched,5th
