MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Blood immunoglobulin M increased,blood immunoglobulin chiliad increased,blood immunoglobulin g increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin M increased,blood immunoglobulin thou increased,blood immunoglobulin g increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin M increased,blood immunoglobulin grand increased,blood immunoglobulin g increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin M increased,blood immunoglobulin m increase,blood immunoglobulin m increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin M normal,rip immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,lineage immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,descent immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,roue immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood_line immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,descend immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,rakehell immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,line_of_descent immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,stemma immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,pedigree immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,ancestry immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,bloodline immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,profligate immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,stock immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,bloody immunoglobulin m normal,bloody immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immune_gamma_globulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immune_globulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immune_serum_globulin m normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin one_thousand normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin 1000 normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin metrical normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin molar_concentration normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin M normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin yard normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin G normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin k normal,blood immunoglobulin k normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin thousand normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin molarity normal,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin K normal,blood immunoglobulin k normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin chiliad normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin thou normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin grand normal,blood immunoglobulin g normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin m convention,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin m rule,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin m normality,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin M normal,blood immunoglobulin m formularize,blood immunoglobulin m normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood iron,blood Fe,blood fe,Blood 25-hydroxycholecalciferol decreased,Unmatched,3rd
Blood iron decreased,blood Fe decreased,blood fe decreased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Blood iron increased,blood Fe increased,blood fe increased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Blood lead,blood Pb,blood pb,Blood pH decreased,Unmatched,3rd
Blood lead,blood leash,blood iii,Blood HIV RNA decreased,Unmatched,3rd
Blood lead,blood take,blood take,Red blood cell sedimentation rate,Unmatched,3rd
Blood lead abnormal,blood Pb abnormal,blood pb abnormal,Blood creatine phosphokinase MB abnormal,Unmatched,3rd
Blood lead decreased,blood Pb decreased,blood pb decreased,Blood 25-hydroxycholecalciferol increased,Unmatched,3rd
Blood lead increased,blood Pb increased,blood pb increased,Blood 25-hydroxycholecalciferol increased,Unmatched,3rd
Blood lead normal,blood Pb normal,blood pb normal,Blood creatine phosphokinase MB abnormal,Unmatched,3rd
Blood magnesium,blood Mg,blood mg,Blood 25-hydroxycholecalciferol decreased,Unmatched,3rd
Blood magnesium abnormal,blood Mg abnormal,blood mg abnormal,Blood creatine phosphokinase MM normal,Unmatched,3rd
Blood magnesium decreased,blood Mg decreased,blood mg decreased,Blood creatine phosphokinase MB increased,Unmatched,3rd
Blood magnesium increased,blood Mg increased,blood mg increased,Blood creatine phosphokinase MB increased,Unmatched,3rd
Blood magnesium normal,blood Mg normal,blood mg normal,Blood creatine phosphokinase MM normal,Unmatched,3rd
Blood methanol decreased,rip methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,lineage methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,descent methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,roue methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood_line methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,descend methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,rakehell methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,line_of_descent methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,stemma methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,pedigree methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,ancestry methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,bloodline methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,profligate methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,stock methanol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,bloody methanol decreased,bloody methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood methyl_alcohol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood wood_alcohol decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood wood_spirit decreased,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood methanol diminution,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood methanol minify,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood methanol diminish,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol decreased,blood methanol lessen,blood methanol decreased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,rip methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,lineage methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,descent methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,roue methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,blood_line methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,descend methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,rakehell methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,line_of_descent methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,stemma methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,pedigree methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,ancestry methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,bloodline methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,profligate methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,stock methanol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,bloody methanol increased,bloody methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,blood methyl_alcohol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,blood wood_alcohol increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,blood wood_spirit increased,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood methanol increased,blood methanol increase,blood methanol increased,Blood ethanol increased,Unmatched,3rd
Blood phosphorus,blood P,blood p,Blood pH decreased,Unmatched,3rd
Blood potassium,blood K,blood k,Blood 25-hydroxycholecalciferol decreased,Unmatched,3rd
Blood potassium abnormal,blood K abnormal,blood k abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood potassium decreased,blood K decreased,blood k decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood potassium increased,blood K increased,blood k increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood potassium normal,blood K normal,blood k normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood selenium,blood Se,blood se,Blood 25-hydroxycholecalciferol decreased,Unmatched,3rd
Blood selenium decreased,blood Se decreased,blood se decreased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Blood selenium increased,blood Se increased,blood se increased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Blood sodium,blood Na,blood na,Blood 25-hydroxycholecalciferol decreased,Unmatched,3rd
Blood sodium decreased,blood Na decreased,blood na decreased,Blood HIV RNA increased,Unmatched,3rd
Blood sodium increased,blood Na increased,blood na increased,Blood HIV RNA increased,Unmatched,3rd
Blood urine,parent urine,parent urine,Therapeutic agent urine negative,Unmatched,3rd
Blood urine,parentage urine,parent urine,Therapeutic agent urine negative,Unmatched,3rd
Blood urine,blood water,blood water,Red blood cell sedimentation rate increased,Unmatched,3rd
Blood zinc,blood Zn,blood zn,Blood 25-hydroxycholecalciferol decreased,Unmatched,3rd
Blood zinc decreased,blood Zn decreased,blood zn decreased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Blood zinc increased,blood Zn increased,blood zn increased,Blood creatine phosphokinase BB increased,Unmatched,3rd
Body height,body top,body lead,Removal of foreign body from external ear,Unmatched,3rd
Bone cancer,os cancer,os cancer,Lip and/or oral cavity cancer stage 0,Unmatched,3rd
Bone cyst,os cyst,os cyst,MERS-CoV test negative,Unmatched,3rd
Bone disorder,bone trouble,bone pain,Foreign body in ear,Unmatched,3rd
Bone formation increased,bone establish increased,bone base increased,Bone marrow band neutrophil count increased,Unmatched,3rd
Bone graft,os graft,os graft,Necrotic preservation injury of graft,Unmatched,3rd
Bone graft,bone transplant,bone transplant,Bone marrow transplant rejection,Unmatched,3rd
Bone graft,bone transplantation,bone transplantation,Mismatched donor bone marrow transplantation therapy,Unmatched,3rd
Bone neoplasm,bone tumor,bone tumour,Bone giant cell tumour,Unmatched,3rd
Bone neoplasm,bone tumour,bone tumour,Bone giant cell tumour,Unmatched,3rd
Bone neoplasm,bone neoplastic,bone tumour,Bone giant cell tumour,Unmatched,3rd
Bone pain,os pain,os pain,Pain of skin,Unmatched,3rd
Bone scan,os scan,os scan,Sarcoma of skin,Unmatched,3rd
Bone trimming,bone crop,bone work,"Electron radiation therapy to ear, nose, or throat",Unmatched,3rd
Bone trimming,bone parer,bone skin,Lymph node pain,Unmatched,3rd
Bone trimming,bone pare,bone skin,Lymph node pain,Unmatched,3rd
Bone trimming,bone clip,bone time,Extranodal marginal zone B-cell lymphoma (MALT type),Unmatched,3rd
Brain abscess,mental abscess,mental abscess,Genital abscess,Unmatched,3rd
Brain stem infarction,mental stem infarction,mental stem infarction,Central nervous system viral infection,Unmatched,3rd
Breast cyst,chest cyst,chest cyst,West Nile virus test,Unmatched,3rd
Breast discolouration,breast stain,breast stain,Breast scan abnormal,Unmatched,3rd
Breast haemorrhage,breast bleeding,breast bleeding,Maternal exposure during breast feeding,Unmatched,3rd
Breast neoplasm,breast tumor,breast tumour,Adrenal rest tumour of the testis,Unmatched,3rd
Breast neoplasm,breast tumour,breast tumour,Adrenal rest tumour of the testis,Unmatched,3rd
Breast neoplasm,breast neoplastic,breast tumour,Adrenal rest tumour of the testis,Unmatched,3rd
